dlnr;artikelnr;artikelid;preis;pfandwert;menge
274;15743;15743;148,8;0;3.0
274;37882;37882;148,8;0;3.0
4843;A0382;A0382;148,95;0;3.0
4843;A0928S;A0928S;148,95;0;3.0
4843;A3041;A3041;148,95;0;3.0
4843;A3616S;A3616S;148,95;0;3.0
4843;A5085;A5085;148,95;0;3.0
4843;A6029;A6029;148,95;0;3.0
274;37881;37881;148,95;0;3.0
4843;A4055;A4055;148,95;0;3.0
4843;S1078(DELCO);S1078(DELCO);148,95;0;3.0
4843;A0236;A0236;148,95;0;3.0
4843;S0422;S0422;148,95;0;3.0
406;BM80125H;BM80125H;148,95;0;3.0
488;CI8000T;CI8000T;148,95;0;3.0
4843;A0440;A0440;148,95;0;3.0
4843;A5181;A5181;148,95;0;3.0
406;BM11137;BM11137;148,98;0;3.0
4843;A2005;A2005;149,1;0;3.0
488;VK8014T;VK8014T;149,1;0;3.0
4843;S6467(DENSO);S6467(DENSO);149,1;0;3.0
4843;S9082;S9082;149,1;0;3.0
4843;S0493;S0493;149,1;0;3.0
4843;A4115;A4115;149,25;0;3.0
4843;S6550S;S6550S;149,25;0;3.0
488;SI6003T;SI6003T;149,25;0;3.0
4843;A0700S;A0700S;149,25;0;3.0
4843;A0807S;A0807S;149,25;0;3.0
4843;A5260;A5260;149,25;0;3.0
488;DPF009;DPF009;149,25;0;3.0
274;37863;37863;149,25;0;3.0
274;FD1007;FD1007;149,25;0;3.0
4843;S5230;S5230;149,25;0;3.0
4843;A9479S;A9479S;149,25;0;3.0
488;CL6002T;CL6002T;149,25;0;3.0
488;FR8058T;FR8058T;149,25;0;3.0
488;HA6013T;HA6013T;149,25;0;3.0
488;VO8002T;VO8002T;149,25;0;3.0
4843;A0642S;A0642S;149,25;0;3.0
4843;A2150S;A2150S;149,25;0;3.0
488;VK6060T;VK6060T;149,25;0;3.0
4843;A5069;A5069;149,4;0;3.0
4843;S01005(SEG);S01005(SEG);149,4;0;3.0
4843;S0218(SEG);S0218(SEG);149,4;0;3.0
4843;S0741(SEG);S0741(SEG);149,4;0;3.0
4843;S0879(SEG);S0879(SEG);149,4;0;3.0
488;DPF007;DPF007;149,4;0;3.0
488;DE6001T;DE6001T;149,4;0;3.0
4843;A0032PR;A0032PR;149,4;0;3.0
4843;A0034PR;A0034PR;149,4;0;3.0
4843;A0049PR;A0049PR;149,4;0;3.0
4843;A0073SR;A0073SR;149,4;0;3.0
4843;A0122PR;A0122PR;149,4;0;3.0
4843;A0122PR2;A0122PR2;149,4;0;3.0
4843;A0150PR;A0150PR;149,4;0;3.0
4843;A0238PR;A0238PR;149,4;0;3.0
4843;A0533PR;A0533PR;149,4;0;3.0
4843;A0831PR;A0831PR;149,4;0;3.0
4843;A1020PR;A1020PR;149,4;0;3.0
4843;A3320PR;A3320PR;149,4;0;3.0
4843;A3419PR;A3419PR;149,4;0;3.0
4843;A3440PR;A3440PR;149,4;0;3.0
4843;A5002SR;A5002SR;149,4;0;3.0
4843;A5039SR;A5039SR;149,4;0;3.0
4843;A6018SR;A6018SR;149,4;0;3.0
4843;A6042PR;A6042PR;149,4;0;3.0
4843;A6079SR;A6079SR;149,4;0;3.0
4843;A9360S;A9360S;149,4;0;3.0
4843;S0037SR;S0037SR;149,4;0;3.0
4843;S0170SR;S0170SR;149,4;0;3.0
4843;S0178SR;S0178SR;149,4;0;3.0
4843;S3169PR;S3169PR;149,4;0;3.0
406;BM50744;BM50744;149,4;0;3.0
488;RE8038T;RE8038T;149,4;0;3.0
4843;S5036;S5036;149,4;0;3.0
274;33760D;33760D;149,4;0;3.0
4843;S9425S;S9425S;149,4;0;3.0
4843;A3075;A3075;149,55;0;3.0
406;BM80417H;BM80417H;149,55;0;3.0
4843;A0931S;A0931S;149,55;0;3.0
4843;A3064;A3064;149,55;0;3.0
4843;A0787S;A0787S;149,55;0;3.0
4843;A5417S;A5417S;149,55;0;3.0
4843;A6100;A6100;149,55;0;3.0
488;AU8041T;AU8041T;149,55;0;3.0
4843;A2040S;A2040S;149,55;0;3.0
406;BM80137H;BM80137H;149,56;0;3.0
406;BM90131H;BM90131H;149,56;0;3.0
488;DPF082;DPF082;149,7;0;3.0
4843;A5256;A5256;149,7;0;3.0
4843;A4045;A4045;149,7;0;3.0
4843;A9036;A9036;149,7;0;3.0
4843;A9136;A9136;149,7;0;3.0
4843;SS5294(MITSUBISHI);SS5294(MITSUBISHI);149,7;0;3.0
274;20026;20026;149,7;0;115.0
4843;A0254;A0254;149,7;0;3.0
4843;A5020;A5020;149,7;0;3.0
4843;A5259;A5259;149,7;0;3.0
4843;S6278S;S6278S;149,7;0;3.0
4843;A4097;A4097;149,7;0;3.0
4843;S6365S;S6365S;149,7;0;3.0
406;BM91391H;BM91391H;149,85;0;3.0
4843;A3314;A3314;149,85;0;3.0
4843;A9482S;A9482S;149,85;0;3.0
4843;S6422S;S6422S;149,85;0;3.0
4843;A0636S;A0636S;149,85;0;3.0
4843;A6815S;A6815S;149,85;0;3.0
488;SK6001T;SK6001T;150;0;3.0
406;BM90927H;BM90927H;150;0;3.0
274;FD1008;FD1008;150;0;3.0
488;CI8006T;CI8006T;150;0;3.0
4843;SS0165(BOSCH);SS0165(BOSCH);150;0;3.0
4843;A0026;A0026;150;0;3.0
4843;A3187;A3187;150;0;3.0
4843;A9378S;A9378S;150;0;3.0
406;BM80227H;BM80227H;150;0;3.0
4843;A6370;A6370;150;0;3.0
488;VK6033T;VK6033T;150,15;0;3.0
488;HA6004T;HA6004T;150,15;0;3.0
4843;S6197;S6197;150,15;0;3.0
4843;A5205;A5205;150,15;0;3.0
274;45283;45283;150,3;0;3.0
488;CI8034T;CI8034T;150,3;0;3.0
4843;A0055;A0055;150,3;0;3.0
4843;A0694S;A0694S;150,3;0;3.0
4843;S2024;S2024;150,3;0;3.0
4843;S5189;S5189;150,3;0;3.0
4843;S6371S;S6371S;150,3;0;3.0
488;HA6005T;HA6005T;150,3;0;3.0
4843;A1051S;A1051S;150,3;0;3.0
4843;S6140;S6140;150,3;0;3.0
406;BM11023;BM11023;150,35;0;3.0
4843;S3251S;S3251S;150,45;0;3.0
488;TY8015T;TY8015T;150,45;0;3.0
4843;A3065;A3065;150,45;0;3.0
4843;S0294;S0294;150,45;0;3.0
4843;A3281;A3281;150,45;0;3.0
4843;A9002;A9002;150,45;0;3.0
4843;SA1032S;SA1032S;150,45;0;3.0
4843;S5109;S5109;150,45;0;3.0
488;VK6058T;VK6058T;150,45;0;3.0
488;RE6022T;RE6022T;150,6;0;3.0
4843;A3287;A3287;150,6;0;3.0
488;AR8009T;AR8009T;150,6;0;3.0
488;FR6029T;FR6029T;150,6;0;3.0
4843;A0212;A0212;150,6;0;3.0
4843;A3770S;A3770S;150,6;0;3.0
4843;A5342;A5342;150,6;0;3.0
4843;S6260S;S6260S;150,6;0;3.0
4843;A3091;A3091;150,6;0;3.0
4843;S0867S;S0867S;150,6;0;3.0
4843;S6006;S6006;150,6;0;3.0
406;BM80011H;BM80011H;150,74;0;3.0
4843;A3076;A3076;150,75;0;3.0
4843;S6142;S6142;150,75;0;3.0
4843;A4057;A4057;150,75;0;3.0
4843;A5291;A5291;150,75;0;3.0
4843;S3106(VALEO);S3106(VALEO);150,75;0;3.0
4843;A0273;A0273;150,75;0;3.0
4843;A5051;A5051;150,75;0;3.0
4843;A6023;A6023;150,75;0;3.0
488;DPF011;DPF011;150,9;0;3.0
4843;A6191S;A6191S;150,9;0;3.0
4843;A9031;A9031;150,9;0;3.0
488;RV8006T;RV8006T;150,9;0;3.0
4843;A5253;A5253;150,9;0;3.0
488;VK6006T;VK6006T;150,9;0;3.0
4843;S5505(MITSUBISHI);S5505(MITSUBISHI);150,9;0;3.0
488;KA6010T;KA6010T;150,9;0;3.0
4843;A5373S;A5373S;150,9;0;3.0
4843;A5393S;A5393S;150,9;0;3.0
4843;A9312S;A9312S;150,9;0;3.0
4843;S5519(MITSUBISHI);S5519(MITSUBISHI);150,9;0;3.0
488;DPF005;DPF005;150,9;0;3.0
406;BM80091H;BM80091H;150,93;0;3.0
4843;A9229;A9229;151,05;0;3.0
4843;S0420;S0420;151,05;0;3.0
4843;S1059;S1059;151,05;0;3.0
4843;S6026;S6026;151,05;0;3.0
488;CI8049T;CI8049T;151,05;0;3.0
406;BM11106;BM11106;151,05;0;3.0
4843;S1019;S1019;151,05;0;3.0
488;VK8030T;VK8030T;151,2;0;3.0
4843;S5059;S5059;151,2;0;3.0
406;BM80479H;BM80479H;151,2;0;3.0
4843;A6711S;A6711S;151,2;0;3.0
406;BM91570H;BM91570H;151,2;0;3.0
4843;A5413S;A5413S;151,2;0;3.0
4843;A0329;A0329;151,2;0;3.0
488;MA8005T;MA8005T;151,2;0;3.0
4843;A5237;A5237;151,2;0;3.0
488;AU6027T;AU6027T;151,2;0;3.0
4843;A2049;A2049;151,2;0;3.0
4843;A9143;A9143;151,2;0;3.0
4843;S6217S;S6217S;151,2;0;3.0
4843;S6415S;S6415S;151,2;0;3.0
406;BM80104H;BM80104H;151,33;0;3.0
4843;A0113;A0113;151,35;0;3.0
4843;S1260S;S1260S;151,35;0;3.0
4843;A6046;A6046;151,35;0;3.0
4843;S1055;S1055;151,35;0;3.0
4843;S3229S;S3229S;151,35;0;3.0
488;VO8011T;VO8011T;151,35;0;3.0
4843;A0165;A0165;151,35;0;3.0
274;95080;95080;151,35;0;3.0
488;DT6001T;DT6001T;151,5;0;3.0
4843;A2029;A2029;151,5;0;3.0
4843;A6026S;A6026S;151,5;0;3.0
4843;S5091;S5091;151,5;0;3.0
274;FD1024;FD1024;151,5;0;3.0
488;CL8005T;CL8005T;151,5;0;3.0
4843;A3058;A3058;151,5;0;3.0
488;TY6018T;TY6018T;151,5;0;3.0
4843;A0714S;A0714S;151,5;0;3.0
4843;A9141;A9141;151,5;0;3.0
4843;S0418;S0418;151,5;0;3.0
4843;S6474S;S6474S;151,5;0;3.0
4843;A1094S;A1094S;151,5;0;3.0
406;BM11083;BM11083;151,5;0;3.0
4843;A0489;A0489;151,5;0;3.0
4843;A4069;A4069;151,5;0;3.0
4843;A6229;A6229;151,5;0;3.0
4843;S1081;S1081;151,5;0;3.0
406;BM90003H;BM90003H;151,51;0;3.0
4843;A9233;A9233;151,65;0;3.0
4843;S5144;S5144;151,65;0;3.0
4843;A3251;A3251;151,65;0;3.0
4843;A6639S;A6639S;151,65;0;3.0
4843;A2030;A2030;151,65;0;3.0
4843;A3256;A3256;151,65;0;3.0
4843;S3245S;S3245S;151,65;0;3.0
4843;S4029;S4029;151,65;0;3.0
4843;A6654S;A6654S;151,65;0;3.0
406;BM80183H;BM80183H;151,71;0;3.0
4843;S6588S;S6588S;151,8;0;3.0
274;30192;30192;151,8;0;3.0
4843;A3038;A3038;151,8;0;3.0
4843;A5201;A5201;151,8;0;3.0
4843;A5202;A5202;151,8;0;3.0
4843;A5244;A5244;151,8;0;3.0
4843;A9082;A9082;151,8;0;3.0
4843;A9121;A9121;151,8;0;3.0
4843;A0163;A0163;151,8;0;3.0
4843;A3422S;A3422S;151,8;0;3.0
4843;S0159(SEG);S0159(SEG);151,8;0;3.0
4843;S0771(SEG);S0771(SEG);151,8;0;3.0
4843;A4031;A4031;151,8;0;3.0
4843;A9065;A9065;151,8;0;3.0
4843;A1057S;A1057S;151,8;0;3.0
4843;A0385;A0385;151,95;0;3.0
4843;A0307;A0307;151,95;0;3.0
4843;A6116;A6116;151,95;0;3.0
4843;S0774S;S0774S;151,95;0;3.0
406;BM91768H;BM91768H;151,95;0;3.0
4843;A6107;A6107;151,95;0;3.0
4843;S6549S;S6549S;151,95;0;3.0
4843;A2032;A2032;151,95;0;3.0
4843;A5399S;A5399S;151,95;0;3.0
4843;S6322S;S6322S;151,95;0;3.0
406;BM90661H;BM90661H;152,1;0;3.0
4843;A0145;A0145;152,1;0;3.0
4843;A6755S;A6755S;152,1;0;3.0
4843;S1116;S1116;152,1;0;3.0
488;RV6009T;RV6009T;152,1;0;3.0
406;BM91873H;BM91873H;152,1;0;3.0
4843;S3113(VALEO);S3113(VALEO);152,1;0;3.0
4843;S3114(VALEO);S3114(VALEO);152,1;0;3.0
4843;S3152(VALEO);S3152(VALEO);152,1;0;3.0
4843;A2037;A2037;152,1;0;3.0
4843;A3599S;A3599S;152,1;0;3.0
4843;A5305;A5305;152,1;0;3.0
4843;DC9008S;DC9008S;152,1;0;3.0
4843;A0323;A0323;152,25;0;3.0
488;DPF054;DPF054;152,25;0;3.0
488;DPF061;DPF061;152,25;0;3.0
4843;A0062PR;A0062PR;152,25;0;3.0
4843;A0147PR;A0147PR;152,25;0;3.0
4843;A0682PR;A0682PR;152,25;0;3.0
4843;A1029SR;A1029SR;152,25;0;3.0
4843;A2038SR;A2038SR;152,25;0;3.0
4843;A3118PR;A3118PR;152,25;0;3.0
4843;A3349PR;A3349PR;152,25;0;3.0
4843;A5046PR;A5046PR;152,25;0;3.0
4843;A5402PR;A5402PR;152,25;0;3.0
4843;A6027PR;A6027PR;152,25;0;3.0
4843;A6655PR;A6655PR;152,25;0;3.0
4843;A9289S;A9289S;152,25;0;3.0
4843;S0068SR;S0068SR;152,25;0;3.0
4843;S0689PR;S0689PR;152,25;0;3.0
4843;S5045;S5045;152,25;0;3.0
488;DPF070;DPF070;152,25;0;3.0
4843;A3031;A3031;152,25;0;3.0
4843;S0204;S0204;152,25;0;3.0
406;BM90067H;BM90067H;152,3;0;3.0
4843;A0392;A0392;152,4;0;3.0
4843;S6089;S6089;152,4;0;3.0
4843;A0910(BOSCH)PR;A0910(BOSCH)PR;152,4;0;3.0
4843;A6651S;A6651S;152,4;0;3.0
4843;A5329;A5329;152,4;0;3.0
488;PT6049T;PT6049T;152,4;0;3.0
4843;A5341S;A5341S;152,4;0;3.0
4843;A5566S;A5566S;152,4;0;3.0
4843;S9786S;S9786S;152,4;0;3.0
4843;S0264;S0264;152,4;0;3.0
406;BM90662H;BM90662H;152,55;0;3.0
4843;S0161;S0161;152,55;0;3.0
488;CI8035T;CI8035T;152,55;0;3.0
4843;A0761S;A0761S;152,55;0;3.0
4843;A6756S;A6756S;152,55;0;3.0
4843;S5472(MITSUBISHI);S5472(MITSUBISHI);152,55;0;3.0
4843;S5495(MITSUBISHI);S5495(MITSUBISHI);152,55;0;3.0
4843;SS5314(MITSUBISHI);SS5314(MITSUBISHI);152,55;0;3.0
4843;S9513P;S9513P;152,7;0;3.0
4843;S9516P;S9516P;152,7;0;3.0
4843;S0693S;S0693S;152,7;0;3.0
406;BM90007H;BM90007H;152,7;0;3.0
4843;A1079S;A1079S;152,7;0;3.0
406;BM91677H;BM91677H;152,7;0;3.0
4843;S1170S;S1170S;152,7;0;3.0
4843;S6088;S6088;152,7;0;3.0
4843;A4100;A4100;152,85;0;3.0
4843;S0104(BOSCH);S0104(BOSCH);152,85;0;3.0
4843;S0620S;S0620S;152,85;0;3.0
406;BM80173H;BM80173H;152,88;0;3.0
4843;A3261;A3261;153;0;3.0
4843;A3296;A3296;153;0;3.0
4843;A5090;A5090;153;0;3.0
4843;A5339;A5339;153;0;3.0
4843;S5056;S5056;153;0;3.0
488;FR6015T;FR6015T;153;0;3.0
4843;S0153;S0153;153;0;3.0
406;BM80133H;BM80133H;153,08;0;3.0
406;BM90578H;BM90578H;153,08;0;3.0
4843;S6352S;S6352S;153,15;0;3.0
4843;A3413S;A3413S;153,15;0;3.0
4843;A6397S;A6397S;153,15;0;3.0
4843;S0183;S0183;153,15;0;3.0
406;BM11268;BM11268;153,15;0;3.0
4843;S0954S;S0954S;153,15;0;3.0
488;VX8041T;VX8041T;153,15;0;3.0
4843;S2045;S2045;153,15;0;3.0
4843;A6172;A6172;153,15;0;3.0
488;RE6018T;RE6018T;153,15;0;3.0
488;VX8031T;VX8031T;153,15;0;3.0
4843;SS9095(LETRIKA);SS9095(LETRIKA);153,3;0;3.0
4843;S6190;S6190;153,3;0;3.0
406;BM91558H;BM91558H;153,3;0;3.0
488;CI8040T;CI8040T;153,3;0;3.0
488;DPF045;DPF045;153,3;0;3.0
4843;A3066;A3066;153,3;0;3.0
4843;A5526S;A5526S;153,45;0;3.0
4843;S6027;S6027;153,45;0;3.0
4843;A5466S;A5466S;153,45;0;3.0
4843;S2052;S2052;153,45;0;3.0
4843;S3193S;S3193S;153,45;0;3.0
4843;A2070;A2070;153,45;0;3.0
274;37884;37884;153,6;0;3.0
4843;A0455;A0455;153,6;0;3.0
4843;A3748S;A3748S;153,6;0;3.0
4843;A4043(P-INA);A4043(P-INA);153,6;0;3.0
4843;A9469S;A9469S;153,6;0;3.0
4843;S5434S;S5434S;153,6;0;3.0
4843;A3176;A3176;153,6;0;3.0
406;BM11201H;BM11201H;153,6;0;3.0
406;BM90346H;BM90346H;153,6;0;3.0
4843;A5360;A5360;153,75;0;3.0
4843;S1101(DELCO);S1101(DELCO);153,75;0;3.0
4843;A0151;A0151;153,75;0;3.0
4843;A4071(P);A4071(P);153,75;0;3.0
4843;S9261;S9261;153,75;0;3.0
4843;A0414;A0414;153,75;0;3.0
4843;S3018(VALEO);S3018(VALEO);153,75;0;3.0
274;22088;22088;153,75;0;3.0
488;FI8005T;FI8005T;153,85;0;3.0
488;VK8036T;VK8036T;153,85;0;3.0
4843;A3303;A3303;153,9;0;3.0
488;VK8041T;VK8041T;153,9;0;3.0
4843;A3497S;A3497S;153,9;0;3.0
4843;A5025;A5025;153,9;0;3.0
4843;S5101;S5101;153,9;0;3.0
274;20311;20311;153,9;0;3.0
274;74149;74149;153,9;0;3.0
4843;A0186;A0186;153,9;0;3.0
4843;A6126;A6126;153,9;0;3.0
4843;A6312;A6312;153,9;0;3.0
4843;A9053;A9053;153,9;0;3.0
406;BM91284H;BM91284H;153,9;0;3.0
4843;S0889S;S0889S;153,9;0;3.0
4843;A3379PR;A3379PR;154,05;0;3.0
4843;A0326;A0326;154,05;0;3.0
4843;A6053;A6053;154,05;0;3.0
4843;A9278S;A9278S;154,05;0;3.0
4843;S0560;S0560;154,05;0;3.0
4843;A9154S;A9154S;154,05;0;3.0
4843;A9223;A9223;154,05;0;3.0
4843;DC9051S;DC9051S;154,05;0;3.0
4843;S3136(VALEO);S3136(VALEO);154,2;0;3.0
406;BM90754H;BM90754H;154,2;0;3.0
4843;S1065;S1065;154,2;0;3.0
4843;A0775S;A0775S;154,2;0;3.0
4843;A5056;A5056;154,2;0;3.0
4843;S3102(VALEO);S3102(VALEO);154,2;0;3.0
4843;A0315;A0315;154,2;0;3.0
4843;A3172;A3172;154,2;0;3.0
4843;A6646S;A6646S;154,2;0;3.0
4843;S0581;S0581;154,2;0;3.0
4843;S9166;S9166;154,2;0;3.0
4843;S1087S;S1087S;154,2;0;3.0
406;BM80172H;BM80172H;154,25;0;3.0
406;BM91364H;BM91364H;154,25;0;3.0
4843;A1029;A1029;154,35;0;3.0
4843;A6695S;A6695S;154,35;0;3.0
4843;A9017;A9017;154,35;0;3.0
4843;S5043;S5043;154,35;0;3.0
4843;S0451(SEG);S0451(SEG);154,35;0;3.0
4843;S0996(SEG);S0996(SEG);154,35;0;3.0
488;AU6018T;AU6018T;154,35;0;3.0
4843;A3111;A3111;154,35;0;3.0
4843;S5239S;S5239S;154,35;0;3.0
4843;A3057;A3057;154,35;0;3.0
4843;A3675S;A3675S;154,35;0;3.0
488;SI6020T;SI6020T;154,35;0;3.0
406;BM80046H;BM80046H;154,35;0;3.0
406;BM80383H;BM80383H;154,35;0;3.0
4843;A1018;A1018;154,35;0;3.0
4843;A5428S;A5428S;154,35;0;3.0
4843;A6632S;A6632S;154,35;0;3.0
4843;S5322S;S5322S;154,35;0;3.0
4843;S9012;S9012;154,35;0;3.0
4843;A3338S;A3338S;154,35;0;3.0
488;CI8052T;CI8052T;154,5;0;3.0
4843;A9196;A9196;154,5;0;3.0
4843;S6437S;S6437S;154,5;0;3.0
4843;A6521S;A6521S;154,5;0;3.0
488;AU6019T;AU6019T;154,5;0;3.0
4843;SA9023(LETRIKA);SA9023(LETRIKA);154,5;0;3.0
4843;S6010;S6010;154,5;0;3.0
4843;A0079;A0079;154,5;0;3.0
4843;A6515S;A6515S;154,5;0;3.0
488;HA8002T;HA8002T;154,5;0;3.0
488;PT6007T;PT6007T;154,5;0;3.0
4843;S0890S;S0890S;154,5;0;3.0
4843;ZS0001;ZS0001;154,5;0;3.0
4843;A3039;A3039;154,65;0;3.0
4843;A6007;A6007;154,65;0;3.0
4843;DC9035S;DC9035S;154,65;0;3.0
4843;A6085;A6085;154,65;0;3.0
406;BM91323H;BM91323H;154,65;0;3.0
488;RE8047T;RE8047T;154,65;0;3.0
488;KA6000T;KA6000T;154,8;0;3.0
488;VK8018T;VK8018T;154,8;0;3.0
4843;A6814S;A6814S;154,8;0;3.0
406;BM11026;BM11026;154,8;0;3.0
406;BM80101H;BM80101H;154,8;0;3.0
406;BM91155H;BM91155H;154,8;0;3.0
406;BM91156H;BM91156H;154,8;0;3.0
4843;S5155;S5155;154,8;0;3.0
4843;A2051;A2051;154,8;0;3.0
4843;A4054;A4054;154,8;0;3.0
4843;A9156;A9156;154,8;0;3.0
4843;A3301;A3301;154,8;0;3.0
4843;A3288;A3288;154,8;0;3.0
488;PT6020T;PT6020T;154,83;0;3.0
4843;S0317;S0317;154,95;0;3.0
4843;A5182;A5182;154,95;0;3.0
4843;S5154;S5154;154,95;0;3.0
274;33773;33773;154,95;0;3.0
406;BM90774H;BM90774H;154,95;0;3.0
406;BM91255H;BM91255H;154,95;0;3.0
4843;A0360;A0360;154,95;0;3.0
4843;A0949S;A0949S;154,95;0;3.0
4843;S6152;S6152;154,95;0;3.0
4843;S6178;S6178;154,95;0;3.0
274;FD1034;FD1034;154,95;0;3.0
406;BM80062H;BM80062H;154,95;0;3.0
4843;A6190S;A6190S;154,95;0;3.0
4843;S9127;S9127;154,95;0;3.0
406;BM80441H;BM80441H;155,03;0;3.0
488;FR6026T;FR6026T;155,1;0;3.0
488;DU8003T;DU8003T;155,1;0;3.0
488;MG6000T;MG6000T;155,1;0;3.0
4843;A6770S;A6770S;155,1;0;3.0
4843;S5402S;S5402S;155,1;0;3.0
4843;S6029;S6029;155,1;0;3.0
4843;A6179;A6179;155,1;0;3.0
4843;A6271;A6271;155,1;0;3.0
4843;S1051;S1051;155,1;0;3.0
4843;S3179S;S3179S;155,1;0;3.0
406;BM90328H;BM90328H;155,1;0;3.0
4843;A0009;A0009;155,1;0;3.0
4843;A0053PR;A0053PR;155,1;0;3.0
4843;A0175PR;A0175PR;155,1;0;3.0
4843;A0213PR;A0213PR;155,1;0;3.0
4843;A0421PR;A0421PR;155,1;0;3.0
4843;A0457PR;A0457PR;155,1;0;3.0
4843;A0640PR;A0640PR;155,1;0;3.0
4843;A0830PR;A0830PR;155,1;0;3.0
4843;A1029PR;A1029PR;155,1;0;3.0
4843;A3129SR;A3129SR;155,1;0;3.0
4843;A3138SR;A3138SR;155,1;0;3.0
4843;A3163PR;A3163PR;155,1;0;3.0
4843;A3235PR;A3235PR;155,1;0;3.0
4843;A3269PR;A3269PR;155,1;0;3.0
4843;A3405PR;A3405PR;155,1;0;3.0
4843;A5108PR;A5108PR;155,1;0;3.0
4843;A6018PR;A6018PR;155,1;0;3.0
4843;A6038SR;A6038SR;155,1;0;3.0
4843;A6069PR;A6069PR;155,1;0;3.0
4843;A6079PR;A6079PR;155,1;0;3.0
4843;A6265PR;A6265PR;155,1;0;3.0
4843;A9347S;A9347S;155,1;0;3.0
4843;S0041SR;S0041SR;155,1;0;3.0
4843;S0197SR;S0197SR;155,1;0;3.0
4843;S1052;S1052;155,1;0;3.0
4843;S5587S;S5587S;155,1;0;3.0
4843;S6111;S6111;155,1;0;3.0
4843;S0142;S0142;155,1;0;3.0
4843;S0423;S0423;155,1;0;3.0
406;BM91499H;BM91499H;155,1;0;3.0
4843;A0704S;A0704S;155,25;0;3.0
4843;A2052;A2052;155,25;0;3.0
4843;S0148;S0148;155,25;0;3.0
4843;A0573S;A0573S;155,25;0;3.0
4843;A0908S;A0908S;155,25;0;3.0
4843;A6045;A6045;155,25;0;3.0
4843;A6614S;A6614S;155,25;0;3.0
4843;S0262;S0262;155,25;0;3.0
4843;S0562;S0562;155,25;0;3.0
4843;S0752S;S0752S;155,25;0;3.0
4843;S1144P;S1144P;155,4;0;3.0
406;BM90893H;BM90893H;155,4;0;3.0
488;DPF095;DPF095;155,4;0;3.0
4843;A3175;A3175;155,4;0;3.0
4843;S6156;S6156;155,4;0;3.0
488;DPF084;DPF084;155,4;0;3.0
488;VK6012T;VK6012T;155,4;0;3.0
4843;A3388S;A3388S;155,4;0;3.0
4843;A0255;A0255;155,4;0;3.0
4843;S0591;S0591;155,4;0;3.0
4843;S0761S;S0761S;155,4;0;3.0
4843;S6086;S6086;155,4;0;3.0
406;BM80215H;BM80215H;155,4;0;3.0
406;BM90588H;BM90588H;155,4;0;3.0
274;33784;33784;155,4;0;3.0
488;MA8003T;MA8003T;155,55;0;3.0
4843;S6442S;S6442S;155,55;0;3.0
406;BM90224H;BM90224H;155,55;0;3.0
4843;A3134;A3134;155,55;0;3.0
4843;S0808S;S0808S;155,55;0;3.0
4843;S3124(VALEO);S3124(VALEO);155,55;0;3.0
406;BM11061;BM11061;155,55;0;3.0
4843;A0224;A0224;155,55;0;3.0
4843;S0644S;S0644S;155,55;0;3.0
406;BM80085H;BM80085H;155,61;0;3.0
406;BM91148H;BM91148H;155,61;0;3.0
406;BM80439H;BM80439H;155,7;0;3.0
4843;A9055;A9055;155,7;0;3.0
4843;S0820S;S0820S;155,7;0;3.0
4843;S9518P;S9518P;155,7;0;3.0
4843;S01012S;S01012S;155,7;0;3.0
4843;S2049;S2049;155,7;0;3.0
488;FR6014T;FR6014T;155,7;0;3.0
4843;A3130S;A3130S;155,7;0;3.0
4843;A3454S;A3454S;155,7;0;3.0
4843;A3332;A3332;155,7;0;3.0
4843;A6208;A6208;155,7;0;3.0
4843;S2112S;S2112S;155,7;0;3.0
406;BM80021H;BM80021H;155,8;0;3.0
406;BM92266H;BM92266H;155,85;0;3.0
4843;A0739S;A0739S;155,85;0;3.0
4843;A9483S;A9483S;155,85;0;3.0
4843;S0754S;S0754S;155,85;0;3.0
4843;A3498S;A3498S;155,85;0;3.0
4843;A5071;A5071;155,85;0;3.0
4843;A5252;A5252;155,85;0;3.0
4843;A5271;A5271;155,85;0;3.0
4843;A9443S;A9443S;155,85;0;3.0
4843;A6771S;A6771S;155,85;0;3.0
4843;S3133(VALEO);S3133(VALEO);155,85;0;3.0
4843;A3674S;A3674S;155,85;0;3.0
4843;A4128S;A4128S;155,85;0;3.0
274;21192;21192;155,85;0;3.0
274;28643;28643;155,85;0;3.0
406;BM80074H;BM80074H;156;0;3.0
406;BM50967;BM50967;156;0;3.0
274;33710;33710;156;0;3.0
274;37156;37156;156;0;3.0
488;PT6001T;PT6001T;156;0;3.0
4843;A5043;A5043;156;0;3.0
4843;S6048;S6048;156;0;3.0
4843;A5527S;A5527S;156;0;3.0
4843;S5167;S5167;156;0;3.0
4843;A1099S;A1099S;156;0;3.0
4843;S5138;S5138;156;0;3.0
4843;A9448S;A9448S;156;0;3.0
4843;S0642S;S0642S;156;0;3.0
406;BM90538H;BM90538H;156;0;3.0
4843;A0152;A0152;156,15;0;3.0
4843;A3204;A3204;156,15;0;3.0
4843;A6608S;A6608S;156,15;0;3.0
4843;A0333;A0333;156,15;0;3.0
4843;A0348;A0348;156,15;0;3.0
406;BM80113H;BM80113H;156,2;0;3.0
488;VX8052T;VX8052T;156,3;0;3.0
4843;A0715S;A0715S;156,3;0;3.0
4843;A3015;A3015;156,3;0;3.0
4843;S0586;S0586;156,3;0;3.0
4843;A0367;A0367;156,3;0;3.0
4843;A5072SR;A5072SR;156,3;0;3.0
