ID_Product,Quantity,Quantity_Fourniss_After_Cumule
4743050,0,0
4743090,0,0
4743100,0,0
4743120,0,0
4744020,2,2
4744080,2,2
474515,0,0
4746020,0,0
47551,1,1
47552,2,2
47575,1,1
47576,0,0
47577,3,3
47578,0,0
47581,2,2
47599,5,5
4819,2,2
48206,1,1
48305,5,5
48375,0,0
48376,2,2
48377,1,1
48378,1,1
48379,1,1
48380,1,1
48382,2,2
48383,9,9
48505,1,1
4850801,7,7
4850802,8,8
4851,2,2
485100,122,122
48511,1,1
48520,2,2
4852001,4,4
48521,57,57
48522,3,3
48523,9,9
4852502,66,66
4852503,44,44
48527,15,15
48528,13,13
48529,1,1
48530,18,18
48531,6,6
48535,26,26
485500,24,24
485501,41,41
48551,0,0
48552,0,0
48565,5,5
4857505,5,5
4857506,0,0
48577,0,0
48579,4,4
48580,5,5
48581,0,0
48582,1,1
48585,1,1
48586,2,2
4859005,1,1
48596,35,35
4874R,0,0
48776,0,0
48777,1,1
48778,1,1
48799,12,12
490093,5,5
490917,43,43
490931,1,1
490936,2,2
490937,1,1
491005,2,2
491008,11,11
491952,0,0
491979,2,2
4923,2,2
499296,1,1
4996,3,3
49999,23,23
5001002,21,21
5001003,18,18
5001004,14,14
500251,1,1
500252,2,2
500274,1,1
50075,20,20
50076,7,7
5009001,1,1
501017,24,24
501027,62,62
501032,105,105
501035,26,26
501036,60,60
501038,49,49
501039,875,875
501041,72,72
501042,89,89
501043,63,63
501049,43,43
501050,52,52
502001,45,45
502020,856,856
502022,1329,1329
502023,20,20
502024,96,96
502025,63,63
502026,29,29
502029,204,204
502032,623,623
502034,27,27
502035,192,192
502036,43,43
502039,12,12
502041,23,23
502042,31,31
502043,30,30
502045,24,24
502046,126,126
502087,27,27
502094,5,5
502096,27,27
502102,62,62
502103,84,84
502125,60,60
502132,73,73
502135,126,126
509283,17,17
509284,215,215
509440,1,1
5098,0,0
50CZ01,37,37
50CZ21,25,25
50CZ22,60,60
5100801,27,27
5100802,18,18
5100803,3,3
5100804,17,17
5100805,14,14
5101380,56,56
51019,18,18
51020,25,25
5102501,18,18
5102502,21,21
5102503,13,13
5103501,13,13
5103502,20,20
5103503,5,5
5103504,6,6
512001,56,56
512002,16,16
512003,51,51
512007,11,11
516500,8,8
516501,9,9
516502,39,39
516503,12,12
516504,33,33
516505,25,25
516506,26,26
516507,10,10
516508,14,14
516509,59,59
516510,22,22
516511,9,9
516512,5,5
516513,4,4
516514,4,4
516515,2,2
516516,8,8
516517,16,16
516518,23,23
516519,3,3
516520,27,27
516521,11,11
516522,6,6
516523,14,14
516524,7,7
516550,25,25
516551,10,10
516552,10,10
516553,3,3
520053,70,70
520054,8,8
520055,9,9
520056,8,8
520057,3,3
520058,16,16
520061,9,9
520062,9,9
520063,3,3
520069,3,3
520070,4,4
520071,2,2
520074,3,3
520075,16,16
520076,3,3
520078,12,12
520079,18,18
520080,3,3
520082,3,3
520083,10,10
520084,3,3
520085,3,3
520088,4,4
520089,27,27
520099,2,2
520111,7,7
520120,3,3
520122,12,12
520123,2,2
520128,3,3
520129,3,3
520130,7,7
520133,4,4
520134,0,0
520139,3,3
520140,5,5
520141,0,0
520146,2,2
520149,6,6
52015,0,0
520150,0,0
520151,40,40
520152,0,0
520153,6,6
520156,4,4
520157,3,3
520162,1,1
520166,1,1
520168,6,6
520169,0,0
520170,0,0
520171,7,7
520177,11,11
520178,69,69
52020,1,1
520202,7,7
520214,0,0
520222,165,165
520224,5,5
520225,0,0
520229,1,1
520233,0,0
520245,4,4
520272,0,0
520273,4,4
520277,107,107
52033,0,0
52051,0,0
52052,0,0
5206,4,4
52065,0,0
52073,5,5
52074,5,5
52078,2,2
52079,1,1
52080,0,0
52081,2,2
52083,2,2
52084,2,2
52098,3,3
52100,3,3
521239,1,1
521297,1,1
52503,1,1
52505,0,0
52599,3,3
526246,23,23
526300,40,40
526302,38,38
526351,28,28
526371,332,332
526373,877,877
526375,133,133
526384,60,60
526385,60,60
526391,24,24
526480,27,27
526497,36,36
53002,0,0
53051,6,6
53052,2,2
53072,1,1
53073,0,0
53074,1,1
53076,0,0
53078,1,1
53081,1,1
53103,1,1
5380,35,35
5384,1,1
5397,659,659
5398,78,78
5399,8,8
5400,37,37
5404,3,3
54060,19,19
5406001,2,2
54061,30,30
54073,2,2
54074,0,0
54075,2,2
54076,1,1
54077,0,0
54078,0,0
54242,2,2
54643,1,1
54701,1,1
54775,0,0
54776,2,2
54781,2,2
54799,24,24
5483,33,33
5486,2,2
5495,16,16
5496,6,6
5497,15,15
5500,0,0
550002,3,3
550003,6,6
550005,4,4
5500051,1,1
550007,1,1
550008,3,3
550009,3,3
550010,24,24
5500101,18,18
550011,2,2
550012,3,3
550013,4,4
550014,0,0
550015,4,4
550016,4,4
550017,2,2
550019,64,64
550020,18,18
5500201,25,25
550021,2,2
550022,3,3
550023,3,3
550024,3,3
5500261,3,3
550028,3,3
550031,2,2
550032,7,7
550033,3,3
550034,4,4
550036,3,3
550038,4,4
5500381,1,1
550039,6,6
550040,5,5
5500401,2,2
550042,10,10
550043,3,3
550044,2,2
550046,3,3
550047,2,2
550048,4,4
550050,3,3
5500501,8,8
550051,14,14
5500511,26,26
550052,109,109
5500521,84,84
550054,2,2
5500541,5,5
550055,37,37
5500551,18,18
5500552,9,9
5500553,41,41
550058,156,156
5500581,20,20
550059,3,3
5500591,0,0
550061,11,11
5500612,8,8
550062,3,3
550063,7,7
550064,2,2
550066,0,0
5500661,0,0
550067,1,1
550068,1,1
550070,3,3
550072,4,4
550074,2,2
550080,2,2
550082,3,3
550088,4,4
550093,21,21
5500931,2,2
550094,3,3
550095,2,2
550097,3,3
550098,2,2
550099,2,2
550100,3,3
550101,3,3
550102,4,4
550105,3,3
550106,4,4
550107,3,3
550109,24,24
550110,3,3
550112,2,2
5501122,22,22
550113,6,6
5501131,4,4
5501132,1,1
550114,3,3
550115,8,8
550117,2,2
550118,4,4
550119,20,20
5501191,11,11
550120,3,3
5501201,2,2
550122,5,5
550123,1,1
550124,3,3
550126,1,1
5501261,0,0
550127,3,3
550128,6,6
5501281,5,5
550130,3,3
550131,4,4
550133,1,1
5501341,19,19
550135,3,3
550136,3,3
550137,3,3
550138,0,0
5501381,0,0
550141,0,0
550143,2,2
550144,3,3
550145,5,5
5501451,6,6
550146,1,1
550148,3,3
550153,4,4
550160,2,2
550169,0,0
550170,3,3
550178,1,1
550189,3,3
550190,1,1
550192,6,6
550203,4,4
550204,3,3
550207,3,3
550208,2,2
550213,3,3
550215,3,3
550219,3,3
550220,7,7
550222,0,0
550223,2,2
550224,2,2
550225,5,5
550226,1,1
550228,2,2
550229,3,3
550231,2,2
550232,2,2
550234,3,3
550236,4,4
550239,3,3
550240,3,3
550241,4,4
550242,1,1
550243,3,3
550245,3,3
550247,2,2
550248,3,3
550250,2,2
550251,0,0
550253,3,3
550254,0,0
550256,5,5
550259,0,0
550260,1,1
550264,6,6
5502642,2,2
550266,3,3
550270,4,4
550272,2,2
550273,7,7
550275,2,2
550278,3,3
550280,5,5
550285,3,3
550286,4,4
5502861,2,2
550287,4,4
550288,3,3
550292,0,0
550294,4,4
5502941,0,0
550295,0,0
550296,16,16
5502962,1,1
550297,1,1
550298,1,1
5502981,2,2
550299,7,7
5502991,1,1
5502D05FR,0,0
550302,5,5
5503021,2,2
550303,3,3
550304,5,5
550305,8,8
5503051,2,2
550306,3,3
550316,3,3
550317,1,1
550319,0,0
550320,3,3
550321,0,0
550322,2,2
550325,9,9
5503251,1,1
550326,3,3
550328,8,8
5503281,5,5
550329,21,21
5503291,5,5
550330,5,5
5503301,4,4
550332,0,0
550335,8,8
5503351,1,1
550336,5,5
550340,4,4
550344,12,12
550345,4,4
550347,3,3
550348,4,4
550349,2,2
550350,3,3
550351,1,1
550355,13,13
550357,0,0
550358,64,64
5503581,9,9
550366,3,3
550367,14,14
5503671,17,17
5503681,3,3
5503761,0,0
550377,3,3
550378,42,42
5503781,22,22
5503791,12,12
550383,1,1
550384,1,1
550385,2,2
550386,11,11
550393,0,0
550395,4,4
5503951,0,0
55041,4,4
5504271,2,2
550434,3,3
55044,7,7
550446,3,3
550458,3,3
550469,3,3
550490,2,2
550494,0,0
550497,24,24
5504971,0,0
550501,3,3
5505011,0,0
55051,0,0
550515,0,0
55052,0,0
55053,0,0
55054,1,1
550700,49,49
550701,29,29
550702,15,15
55072,1,1
55073,0,0
55074,2,2
55083,2,2
550900,19,19
5509114,1,1
55099,8,8
5512111,1,1
5512121,1,1
551213,4,4
5512171,22,22
551224,4,4
551230,3,3
551233,1,1
551245,6,6
551251,1,1
551253,3,3
551254,18,18
551255,4,4
551260,0,0
551261,1,1
551263,6,6
551277,4,4
551278,3,3
551281,3,3
551282,2,2
551283,5,5
551291,4,4
5515D04FR,0,0
551600,209,209
551602,179,179
551900,8,8
552900,8,8
55379,0,0
55380,0,0
553900,9,9
554900,2,2
5550003,25,25
5550003KP,53,53
5550007,1,1
5550012,3,3
5550016,3,3
5550019,1,1
5550019KP,1,1
5550021,1,1
5550024,3,3
5550025,1,1
5550026,3,3
5550031,1,1
5550039,1,1
5550040,3,3
5550042,1,1
5550045,3,3
5550046,6,6
5550047,1,1
5550048,1,1
5550057,2,2
5550057KP,2,2
5550058,62,62
5550058KP,15,15
5550060,2,2
5550061,3,3
5550062,3,3
5550065,15,15
5550071,1,1
5550074,5,5
5550078,6,6
5550080,3,3
5550081,2,2
5550081KP,0,0
5550090,2,2
5550091,2,2
5550095,1,1
5550097,1,1
5550098,2,2
5550099,1,1
5550099KP,26,26
5550103,1,1
5550107,6,6
5550107KP,16,16
5550108,5,5
5550108KP,3,3
5550109,9,9
5550109KP,14,14
5550111,10,10
5550111KP,4,4
5550112,1,1
5550112KP,1,1
5550116,9,9
5550116KP,1,1
5550117,3,3
5550123,22,22
5550123KP,12,12
5550125,2,2
5550331,7,7
5550332,7,7
5550335,7,7
5550335KP,0,0
5550358,8,8
5550358KP,8,8
5550362,3,3
5550362KP,0,0
5550364,1,1
5550371,3,3
5550371KP,0,0
5550383,4,4
5550398,6,6
5550398KP,2,2
5550532,10,10
5550566,18,18
5550566KP,14,14
5550567,2,2
5550567KP,1,1
5550571,20,20
5550571KP,42,42
5550572,13,13
5550572KP,3,3
5550576,18,18
5550576KP,8,8
5550577,2,2
5550578,26,26
5550578KP,6,6
5550579KP,65,65
5550580KP,22,22
5550582,1,1
5550582KP,0,0
5550583,2,2
5550583KP,1,1
5550584,11,11
5550584KP,5,5
5550585,1,1
5550586,8,8
5550588,3,3
5550593,1,1
5550597,14,14
5550597KP,9,9
5550598,1,1
5550598KP,0,0
5550601,0,0
5550610,2,2
5550727,30,30
5550727KP,0,0
5550732,3,3
5550732KP,1,1
5550791,10,10
5550791KP,2,2
5550886,93,93
5550886KP,34,34
5550917,12,12
5550917KP,0,0
5550967,0,0
5550967KP,0,0
555500,3,3
555501,94,94
555502,97,97
555503,91,91
555504,56,56
555505,141,141
555506,37,37
555507,207,207
555508,204,204
555509,98,98
555510,189,189
555511,32,32
555512,42,42
555513,16,16
555514,7,7
555515,76,76
555516,201,201
555517,116,116
555518,273,273
555519,298,298
555520,0,0
555550,24,24
555556,0,0
555900,6,6
556900,6,6
557900,13,13
558900,5,5
559900,8,8
5600801,9,9
5600802,12,12
5600803,6,6
5601D03FR,60,60
5602,1,1
56025,0,0
56025001,25,25
56025002,3,3
5603001,18,18
56053,0,0
56054,3,3
56060,42,42
5607501,17,17
5607502,42,42
56077,24,24
56078,15,15
56081,1,1
56082,3,3
560900,3,3
5609009,0,0
5609010,1,1
56099,13,13
561020,28,28
561030,4,4
561048A,3,3
561049,12,12
561054,9,9
561130A,17,17
561131,3,3
561132,3,3
561134A,0,0
561136AL,15,15
561224,6,6
561234,3,3
561235,6,6
561246A1,8,8
561252,43,43
561259,0,0
561260,0,0
561266,2,2
561270A,2,2
561274A,3,3
561307,2,2
561328,3,3
561354A,0,0
561393,3,3
561395,27,27
561404,9,9
561422A,1,1
561425,0,0
561426,0,0
561442,1,1
561444,14,14
561455A,0,0
561460,2,2
561473,36,36
561485,0,0
561501,2,2
561566,0,0
561592,3,3
561613,3,3
561630,15,15
561900,8,8
56201,0,0
5622,0,0
562900,10,10
56397,1,1
56437P,3,3
56464P,4,4
56511P,0,0
56513P,3,3
56557A,1,1
565900,6,6
566002,158,158
566008,203,203
566009,90,90
566010,31,31
566011,59,59
566031,131,131
566032,1514,1514
566033,48,48
566040,336,336
566050,35,35
566068,295,295
566071,20,20
566075,278,278
566077,33,33
56611A,9,9
56648P,2,2
56649P,15,15
56670P,2,2
56720P,2,2
567900,7,7
56830,3,3
56831,3,3
56840,1,1
56848,0,0
568900,7,7
56913,19,19
56938,17,17
56939A,4,4
56941,4,4
56944,3,3
56945A,0,0
56949,7,7
56959,2,2
56969,5,5
56970A,3,3
56970AS,8,8
56983A,7,7
569900,8,8
570060,3,3
570061,0,0
570062,1,1
570063,0,0
570064,0,0
570065,0,0
570071,1,1
570075,1,1
570077,0,0
570080,2,2
570081,0,0
570084,2,2
570090,1,1
570091,0,0
570092,0,0
570093,1,1
570094,2,2
570095,0,0
570097,0,0
570105,2,2
570109,2,2
570176,3,3
570189,0,0
570190,0,0
570191,2,2
570192,0,0
570193,0,0
571900,5,5
5736,2,2
573900,7,7
5741,4,4
574900,0,0
575900,9,9
576003,16,16
576004,65,65
576012,625,625
576015,26,26
576900,7,7
577900,4,4
578008,177,177
579900,10,10
580060,4,4
580062,4,4
580063,7,7
580064,3,3
580067,3,3
580068,4,4
580069,3,3
580070,3,3
580071,4,4
580072,3,3
580073,2,2
580074,5,5
580075,3,3
580077,3,3
580080,3,3
580086,3,3
580087,2,2
5800871,1,1
580088,6,6
580089,4,4
580090,3,3
580091,2,2
580092,3,3
580094,2,2
580095,2,2
580096,7,7
580097,7,7
580098,5,5
580099,3,3
580100,11,11
580104,4,4
580109,0,0
580111,3,3
580115,77,77
580122,0,0
580130,1,1
580133,4,4
580147,7,7
580166,2,2
580173,3,3
580181,0,0
580195,13,13
580215,0,0
584900,34,34
590010,2,2
590025,0,0
590050,0,0
590069,1,1
5902001,8,8
590402,1,1
59051,2,2
5906,1,1
59075,2,2
5907503,0,0
5907504,0,0
59076,0,0
59079,1,1
59097,4,4
590977,3,3
59098,8,8
59099,24,24
5909900,0,0
5909901,1,1
5909903,0,0
591012,3,3
591024,0,0
591027,2,2
591037,7,7
5928,10,10
5935,0,0
5957,0,0
5973,18,18
599610,181,181
60007,1,1
6003501,5,5
60051,1,1
60052,12,12
60065,2,2
60066,20,20
60099,1,1
6009900,136,136
6009901,119,119
6009902,3,3
6009903,56,56
6009904,40,40
60124,245,245
60124KIT,122,122
60136,52,52
60137,12,12
60137KIT,54,54
60144,187,187
60144KIT,191,191
60145,95,95
60145KIT,195,195
60146,171,171
60146KIT,141,141
60147,128,128
60147KIT,103,103
60148,151,151
603001,124,124
603006,70,70
6041,3,3
60621,30,30
60802,1,1
6095,0,0
61020,9,9
61021,52,52
61024,18,18
61025,16,16
61037,13,13
61042,3,3
61043,13,13
61045,8,8
61046,63,63
61081,6,6
61082,7,7
61103,0,0
61108,0,0
6111001,8,8
61126,2,2
61151,0,0
61152,0,0
61155,0,0
61156,1,1
61176,1,1
61177,2,2
61178,1,1
61179,0,0
61180,1,1
61181,1,1
61183,1,1
61184,1,1
61185,1,1
61186,1,1
61190,1,1
6119003,0,0
6119004,0,0
61197,2,2
61198,3,3
61199,12,12
61201,0,0
61202,1,1
61206,1,1
61281,4,4
61301,1,1
61310,1,1
61351,1,1
61352,1,1
61373,3,3
61381,9,9
61382,0,0
61383,4,4
61385,4,4
6150,0,0
62001,0,0
6210DG,2,2
6210IG,3,3
62199,5,5
63001,0,0
63002,1,1
63040,42,42
63040KIT,108,108
63065,1,1
63066,2,2
63071,3,3
63072,0,0
63075,1,1
63076,1,1
63079,1,1
63080,18,18
630811,36,36
63097,4,4
631870,19,19
64001,0,0
64002,1,1
64003,0,0
64009,0,0
64028,2,2
6403501,8,8
64051,3,3
64052,2,2
64060,3,3
64062,2,2
64072,1,1
64074,1,1
64078,1,1
6408,3,3
64080,1,1
64081,1,1
64083,3,3
64084,2,2
64085,0,0
64095,15,15
64097,9,9
64098,10,10
6478DG,1,1
6478IG,5,5
650000,715,715
65006,0,0
6500801,6,6
6500802,32,32
6501001,12,12
65014,0,0
65020,0,0
6502001,7,7
6502002,8,8
6502003,8,8
6502004,14,14
6502005,0,0
6502006,18,18
6502007,38,38
65025,1,1
6502590,12,12
6503501,6,6
6503502,7,7
65039,1,1
65051,0,0
65052,0,0
65053,1,1
65054,1,1
65055,0,0
65056,0,0
65057,2,2
65071,1,1
65073,2,2
65074,1,1
65078,1,1
65079,4,4
65080,7,7
650810,16,16
65083,1,1
65084,1,1
65085,4,4
65086,0,0
65087,0,0
65088,0,0
65089,3,3
6508DG,0,0
6508IG,1,1
6509005,1,1
6509014,0,0
6509021,1,1
65090KIT,46,46
65095,15,15
65096,6,6
65097,40,40
65098,3,3
65101,0,0
651640,3,3
65173,7,7
65174,0,0
65175,0,0
65176,0,0
651795,1,1
65201,1,1
66009,12,12
660923,5,5
66099,18,18
666661,149,149
666662,85,85
666663,93,93
666666,93,93
666667,35,35
670150,11,11
670214,1,1
670360,13,13
670493,3,3
67051,0,0
67052,2,2
671216,4,4
671218,1,1
671294,1,1
671326,3,3
671497,4,4
67177,1,1
67178,4,4
671814,10,10
6800001206,3,3
68565,0,0
68575,1,1
68576,1,1
68597,8,8
68598,4,4
690006,27,27
690142,11,11
690212,1,1
690237,1,1
690273,0,0
690564,16,16
69065,0,0
690723,10,10
69074,0,0
69077,0,0
690842,83,83
69105,0,0
691051,1,1
691052,1,1
691071,1,1
691072,1,1
691076,0,0
691077,20,20
691078,20,20
691083,0,0
691140,10,10
691226,0,0
691228,3,3
691234,5,5
691238,3,3
691250,6,6
691256,6,6
691275,1,1
691558,57,57
691570,5,5
691724,29,29
691754,0,0
691772,4,4
691782,7,7
69181,1,1
691844,3,3
691845,2,2
69198,7,7
69199,2,2
698045,5,5
699000,192,192
699001,0,0
699002,49,49
699003,28,28
699004,49,49
699005,91,91
699006,42,42
699010,32,32
699011,12,12
699100,17,17
699102,23,23
699103,16,16
699800667,633,633
70001,34,34
70003,34,34
700030,3,3
700031,4,4
700032,34,34
700033,15,15
700034,3,3
700035,7,7
700036,9,9
70022,219,219
70025,459,459
70026,92,92
70027,30,30
7003000,5,5
7003011,144,144
7003012,539,539
7003013,42,42
7003015,8,8
7003018,3,3
7003020,3,3
7003022,3,3
7003023,12,12
7003031,0,0
7003037,21,21
7003039,6,6
7003043,6,6
7003044,5,5
7003046,5,5
7003047,2,2
7003048,8,8
7003049,5,5
7003051,36,36
7003057,2,2
7003058,11,11
7003061,1,1
7003063,7,7
7003065,10,10
7003066,12,12
7003067,14,14
7003068,2,2
7003069,7,7
7003070,17,17
7003501,59,59
700500,78,78
700501,2,2
700502,332,332
700503,82,82
700504,151,151
700505,60,60
700506,34,34
700507,54,54
700508,2,2
700509,1,1
70051,138,138
700510,3,3
700512,8,8
700513,6,6
700514,44,44
700515,16,16
700516,104,104
700517,0,0
700518,10,10
700519,21,21
70052,164,164
700521,11,11
700522,10,10
700523,10,10
700524,6,6
700525,7,7
700526,10,10
700527,2,2
70053,0,0
700530,1,1
700531,0,0
700532,4,4
700533,7,7
700534,16,16
700535,3,3
700536,165,165
700537,18,18
700538,47,47
70054,0,0
70060,42,42
70065,19,19
70066,6,6
700797,5,5
70081,212,212
70082,6,6
700835,1,1
70090,18,18
700900,48,48
700901,29,29
70092,36,36
70099,110,110
702470,4,4
704850,3,3
705001,46,46
705002,13,13
70502,15,15
70504,20,20
70506,77,77
70508,45,45
705099,227,227
70510,185,185
70515,2,2
70520,26,26
70521,231,231
70522,17,17
70524,32,32
70527,75,75
7053001,1052,1052
7053002,1714,1714
705302,0,0
70531,63,63
70535,0,0
7053501,117,117
70536,0,0
70540,481,481
70540KIT,236,236
70545,5,5
70546,14,14
70547,24,24
70551,158,158
70552,200,200
70553,84,84
70554,58,58
70555,0,0
70556,1,1
70557,0,0
70558,0,0
70560,142,142
70565,5,5
70566,4,4
70573,0,0
70581,0,0
7059000,0,0
70595,42,42
70596,7,7
70598,9,9
70599,63,63
7059900,330,330
70718,18,18
70719,107,107
70720,71,71
70721,553,553
70723,50,50
70724,25,25
70725,133,133
70727,17,17
70728,17,17
70751,181,181
70752,187,187
70775,11,11
70776,12,12
70781,2,2
70782,4,4
70798,99,99
70799,36,36
7079900,558,558
7079901,108,108
7079902,60,60
7079903,334,334
708000,11,11
70808,194,194
7080801,17,17
7082001,6,6
7082002,22,22
7083001,470,470
70851,44,44
70852,45,45
7087502,2,2
7087513,0,0
7087514,0,0
7087521,1,1
7087522,3,3
7087523,2,2
7087524,6,6
7087532,15,15
7087533,15,15
7087534,9,9
7087535,6,6
7087540,13,13
7087541,47,47
7087547,9,9
7087548,10,10
7087599,35,35
71051,1,1
71052,0,0
71053,0,0
71054,0,0
71065,49,49
71098,2,2
71099,16,16
71151,348,348
71152,346,346
71181,0,0
71182,6,6
71184,0,0
72006,0,0
72021,13,13
72025,25,25
72027,10,10
72051,1,1
72052,0,0
72053,2,2
72054,1,1
72060,0,0
72065,8,8
72077,1,1
72081,296,296
72082,288,288
72083,12,12
72084,0,0
72087,1,1
72099,5,5
730200,2,2
730330,1,1
731240,6,6
731330,0,0
7468,5,5
750620,2,2
751260,4,4
752650,1,1
753200,6,6
7677-1,3,3
770002,126,126
77004,2,2
7706,142,142
77099,4,4
777000,104,104
777001,102,102
777001MECA,12,12
777002,47,47
777002MECA,39,39
777003MECA,68,68
777004MECA,30,30
777005MECA,87,87
777006MECA,78,78
777007MECA,26,26
777008MECA,53,53
777009MECA,211,211
777010MECA,72,72
777011MECA,52,52
777012MECA,11,11
777013MECA,1,1
777014MECA,37,37
777015,425,425
7770150,320,320
777016,67,67
777017,53,53
777018,18,18
777019,82,82
777020,149,149
7770200,399,399
777021,22,22
777022,25,25
777023,14,14
777024,43,43
777025,52,52
777026,234,234
777027,141,141
777028,111,111
777029,1101,1101
777030,582,582
7770300,161,161
777031,42,42
777032,36,36
777033,77,77
777034,350,350
777035,16,16
777036,52,52
777040,375,375
7770400,205,205
777041,20,20
777042,32,32
777043,163,163
777044,38,38
777045,35,35
777046,99,99
777047,63,63
777048,74,74
777049,43,43
777050,0,0
777100,111,111
777101,119,119
777102,30,30
777103,44,44
777104,20,20
777105,102,102
777106,34,34
777107,9,9
777109,27,27
777110,16,16
777111,121,121
777112,9,9
777113,49,49
777114,47,47
777115,245,245
777116,20,20
777117,14,14
777118,16,16
777119,340,340
777120,53,53
777121,9,9
777122,18,18
777123,69,69
777124,17,17
777125,35,35
777126,59,59
777127,68,68
777128,131,131
777129,35,35
777130,34,34
777131,20,20
777132,75,75
777133,105,105
777134,32,32
777136,7,7
777137,76,76
777138,68,68
777139,18,18
777140,82,82
777141,38,38
777142,33,33
777143,26,26
777144,20,20
777146,40,40
777147,205,205
777149,26,26
777151,15,15
77730,58,58
777300,92,92
777499,18,18
777500,55,55
777501,125,125
777502,5,5
777503,6,6
777504,7,7
777505,47,47
777506,35,35
777507,9,9
777508,14,14
777509,0,0
777510,6,6
777511,10,10
777513,44,44
777514,480,480
777515,337,337
777516,218,218
777517,191,191
777518,147,147
777519,8,8
777520,60,60
777521,20,20
777522,536,536
777526,4,4
777527,1,1
777528,3,3
777529,496,496
777531,7,7
777535,104,104
777537,212,212
777538,722,722
777539,298,298
777540,29,29
777541,126,126
777542,33,33
777543,42,42
777544,62,62
777545,4,4
777546,5,5
777547,24,24
77769,59,59
77770,55,55
77771,25,25
77772,22,22
77773,29,29
77774,3,3
77775,81,81
77776,35,35
77777,6,6
77778,2,2
77779,49,49
77780,10,10
77781,0,0
77783,11,11
77789,65,65
77790,30,30
77791,56,56
77792,0,0
77794,49,49
77795,96,96
777997,3,3
777998,6,6
777999,16,16
78001,0,0
78004,0,0
78005,0,0
78010,0,0
78017,0,0
78020,39,39
78025,31,31
78026,133,133
78027,0,0
78028,15,15
7803501,56,56
78051,103,103
78052,24,24
78075,1,1
78076,1,1
78077,5,5
78078,1,1
78091,3,3
78095,14,14
78096,8,8
78975,109,109
78976,35,35
79003,0,0
79008,17,17
7901001,0,0
79012,1,1
790136,22,22
790235,45,45
79024,37,37
79025,67,67
79026,136,136
79027,44,44
79028,53,53
79029,64,64
79038,0,0
79051,0,0
79052,1,1
79053,1,1
79054,1,1
79055,2,2
79056,97,97
790738,16,16
790759,12,12
79075ST,2,2
79076ST,3,3
79077ST,7,7
79078ST,9,9
790796,0,0
790803,0,0
79081,0,0
79082,38,38
790864,15,15
790866,56,56
790867,15,15
79095,28,28
79096,36,36
79098,6,6
79099,18,18
791240,2,2
791246,11,11
791403,5,5
791426,1,1
791581,3,3
79175,13,13
79176,6,6
79177,32,32
79178,47,47
791871,9,9
791872,2,2
7919900,24,24
79301,0,0
79302,0,0
79303,0,0
793100,25,25
793101,157,157
7933501,45,45
79351,765,765
79352,0,0
79374,0,0
79375,3,3
79376,3,3
79381,49,49
79382,18,18
79398,124,124
7940801,5,5
7944,1,1
79451,0,0
79452,0,0
79473,13,13
79474,12,12
79475,39,39
79476,32,32
79497,3,3
79498,1,1
79499,10,10
7949900,1894,1894
7949901,147,147
7949902,387,387
7949903,144,144
7949904,79,79
7949905,81,81
7949906,114,114
7949907,129,129
79506,0,0
79514,1,1
79516,2,2
79517,1,1
795200,355,355
7952501,64,64
7953501,14,14
79551,13,13
79552,10,10
79571,2,2
79572,1,1
79573,1,1
79574,0,0
79575,4,4
79576,4,4
79579,0,0
79580,1,1
79581,2,2
79582,6,6
79583,2,2
79597,17,17
79598,0,0
79599,4,4
7959900,3,3
79601,1,1
79602,18,18
79604,0,0
79699,89,89
797001,7,7
79701,10,10
79702,0,0
79706,1,1
79709,0,0
79715,0,0
79719,0,0
79720,32,32
7972001,113,113
7972501,2,2
797300,4,4
7973001,5456,5456
7973002,327,327
7973501,36,36
79740,361,361
79740KIT,142,142
79741,372,372
79741KIT,335,335
79742,44,44
79742KIT,48,48
79748,36,36
79749,77,77
79750,23,23
79751,232,232
79752,225,225
79753,53,53
79754,17,17
79755,130,130
79757,14,14
79758,89,89
79759,25,25
79760,31,31
79761,84,84
79762,305,305
79763,8,8
79764,28,28
79765,14,14
79766,13,13
79767,0,0
79768,1,1
79771,2,2
79772,1,1
79773,1,1
79774,1,1
79775,56,56
79776,16,16
79777,2,2
79778,1,1
79779,24,24
79780,39,39
79781,0,0
79782,11,11
79783,4,4
79784,142,142
79785,19,19
79786,31,31
79787,1,1
79788,4,4
7979000,0,0
79797,148,148
79798,189,189
7979900,396,396
79802,30,30
79804,0,0
79818,51,51
79819,26,26
79825,73,73
79851,35,35
79852,0,0
79853,2,2
79854,14,14
79857,0,0
79858,3,3
79865,23,23
79871,1,1
79875,11,11
7987502,0,0
79876,19,19
79878,0,0
79879,10,10
79880,29,29
79881,18,18
79882,5,5
79883,9,9
79895,68,68
79897,6,6
79898,4,4
79899,12,12
79915,187,187
79916,9,9
79917,12,12
79918,32,32
79920,80,80
79921,0,0
79922,88,88
79923,90,90
79925,207,207
7992501,34,34
7992502,27,27
7992503,42,42
7992504,21,21
7992505,67,67
79927,9,9
79929,33,33
79931,121,121
79932,33,33
79933,3,3
79935,15,15
7993501,33,33
79936,4,4
79937,12,12
79938,32,32
79940,10,10
79941,47,47
79942,11,11
79943,21,21
79944,8,8
79945,4,4
79946,13,13
79947,77,77
79948,54,54
79949,16,16
79950,18,18
79953,16,16
79954,56,56
79955,24,24
79971,0,0
799736RENOVE,0,0
79990,9,9
7999001,5,5
7999002,4,4
