ID_Product,Quantity,Quantity_Fourniss_After_Cumule,AVAILABLE
24SKV725,100,100,100
24SKV726,100,100,100
24SKV727,100,100,100
24SKV728,100,100,100
24SKV729,100,100,100
24SKV730,100,100,100
24SKV731,100,100,100
24SKV732,100,100,100
24SKV733,100,100,100
24SKV734,100,100,100
24SKV735,100,100,100
24SKV736,0,0,0
24SKV737,0,0,0
24SKV738,100,100,100
24SKV740,100,100,100
24SKV742,100,100,100
24SKV743,0,0,0
24SKV744,100,100,100
24SKV745,0,0,0
24SKV746,0,0,0
24SKV747,100,100,100
24SKV748,100,100,100
24SKV749,100,100,100
24SKV750,0,0,0
24SKV751,100,100,100
24SKV753,100,100,100
24SKV755,100,100,100
24SKV756,100,100,100
24SKV757,100,100,100
24SKV759,100,100,100
03SKV268,100,100,100
03SKV269,100,100,100
29SKV175,100,100,100
29SKV176,100,100,100
29SKV177,100,100,100
29SKV178,100,100,100
29SKV179,100,100,100
29SKV180,100,100,100
29SKV181,100,100,100
29SKV182,100,100,100
29SKV183,100,100,100
23SKV495,100,100,100
23SKV496,100,100,100
34SKV043,100,100,100
34SKV044,100,100,100
34SKV331,100,100,100
34SKV332,100,100,100
42SKV103,100,100,100
42SKV104,100,100,100
42SKV111,100,100,100
42SKV112,100,100,100
42SKV121,0,0,0
42SKV122,100,100,100
42SKV131,100,100,100
42SKV132,100,100,100
42SKV141,100,100,100
42SKV142,0,0,0
42SKV151,100,100,100
42SKV152,100,100,100
42SKV191,100,100,100
42SKV192,100,100,100
42SKV201,100,100,100
42SKV202,100,100,100
42SKV231,100,100,100
42SKV232,100,100,100
42SKV241,100,100,100
42SKV242,100,100,100
42SKV243,100,100,100
42SKV244,100,100,100
42SKV253,100,100,100
42SKV254,100,100,100
42SKV261,100,100,100
42SKV262,100,100,100
42SKV271,100,100,100
42SKV272,100,100,100
42SKV283,100,100,100
42SKV284,100,100,100
42SKV301,100,100,100
42SKV302,100,100,100
42SKV321,100,100,100
42SKV322,100,100,100
42SKV331,100,100,100
42SKV332,100,100,100
42SKV351,100,100,100
42SKV352,100,100,100
42SKV361,100,100,100
42SKV362,100,100,100
42SKV411,100,100,100
42SKV412,100,100,100
42SKV431,100,100,100
42SKV432,100,100,100
42SKV441,100,100,100
42SKV442,100,100,100
42SKV451,100,100,100
42SKV452,100,100,100
42SKV463,100,100,100
42SKV464,100,100,100
42SKV473,100,100,100
42SKV474,100,100,100
42SKV481,0,0,0
42SKV482,100,100,100
42SKV491,100,100,100
42SKV492,100,100,100
42SKV501,100,100,100
42SKV502,100,100,100
42SKV511,100,100,100
42SKV512,100,100,100
42SKV523,100,100,100
42SKV524,100,100,100
42SKV543,100,100,100
42SKV544,100,100,100
42SKV553,100,100,100
42SKV554,100,100,100
42SKV563,100,100,100
42SKV564,100,100,100
42SKV163,100,100,100
42SKV164,100,100,100
42SKV171,100,100,100
42SKV172,100,100,100
42SKV181,100,100,100
42SKV182,100,100,100
42SKV213,100,100,100
42SKV214,100,100,100
42SKV221,100,100,100
42SKV222,100,100,100
42SKV293,100,100,100
42SKV294,100,100,100
42SKV311,100,100,100
42SKV312,100,100,100
42SKV343,100,100,100
42SKV344,100,100,100
42SKV371,100,100,100
42SKV372,100,100,100
42SKV383,100,100,100
42SKV384,100,100,100
42SKV403,100,100,100
42SKV404,100,100,100
42SKV423,100,100,100
42SKV424,100,100,100
42SKV533,100,100,100
42SKV534,100,100,100
42SKV573,100,100,100
42SKV574,100,100,100
42SKV583,100,100,100
42SKV584,100,100,100
42SKV603,100,100,100
42SKV604,100,100,100
17SKV379,100,100,100
17SKV381,100,100,100
42SKV621,100,100,100
42SKV622,100,100,100
24SKV310,100,100,100
24SKV760,100,100,100
24SKV762,100,100,100
24SKV763,0,0,0
24SKV764,100,100,100
24SKV765,100,100,100
24SKV766,100,100,100
24SKV767,0,0,0
24SKV768,100,100,100
24SKV769,100,100,100
24SKV770,100,100,100
24SKV771,100,100,100
24SKV772,100,100,100
24SKV773,100,100,100
24SKV774,100,100,100
24SKV775,100,100,100
24SKV776,100,100,100
24SKV777,100,100,100
24SKV778,100,100,100
24SKV779,100,100,100
24SKV780,100,100,100
24SKV781,100,100,100
24SKV782,100,100,100
24SKV783,100,100,100
24SKV784,100,100,100
24SKV785,100,100,100
24SKV786,0,0,0
24SKV787,100,100,100
24SKV788,100,100,100
24SKV789,100,100,100
24SKV790,100,100,100
24SKV791,0,0,0
24SKV792,100,100,100
24SKV793,100,100,100
24SKV794,100,100,100
24SKV795,100,100,100
24SKV796,100,100,100
24SKV797,100,100,100
24SKV798,100,100,100
24SKV801,100,100,100
24SKV802,100,100,100
24SKV803,100,100,100
24SKV804,100,100,100
24SKV805,100,100,100
24SKV806,100,100,100
24SKV807,100,100,100
24SKV808,100,100,100
24SKV809,100,100,100
24SKV810,100,100,100
24SKV811,100,100,100
24SKV812,100,100,100
24SKV813,100,100,100
24SKV814,100,100,100
24SKV815,100,100,100
24SKV816,100,100,100
24SKV817,100,100,100
24SKV818,100,100,100
24SKV819,100,100,100
24SKV820,100,100,100
24SKV821,100,100,100
24SKV823,100,100,100
24SKV824,100,100,100
24SKV825,100,100,100
24SKV826,100,100,100
24SKV828,100,100,100
24SKV829,100,100,100
24SKV830,100,100,100
24SKV832,100,100,100
24SKV833,100,100,100
24SKV834,100,100,100
24SKV835,100,100,100
24SKV837,100,100,100
24SKV838,100,100,100
24SKV839,100,100,100
24SKV840,100,100,100
24SKV841,100,100,100
24SKV842,100,100,100
24SKV843,100,100,100
24SKV844,100,100,100
24SKV845,100,100,100
24SKV847,100,100,100
24SKV849,100,100,100
24SKV850,100,100,100
24SKV851,100,100,100
24SKV852,100,100,100
24SKV853,100,100,100
24SKV854,100,100,100
24SKV855,100,100,100
24SKV857,100,100,100
24SKV858,100,100,100
24SKV859,100,100,100
24SKV860,100,100,100
24SKV861,100,100,100
24SKV862,100,100,100
24SKV863,100,100,100
24SKV864,0,0,0
24SKV865,100,100,100
24SKV866,100,100,100
24SKV867,100,100,100
24SKV868,100,100,100
24SKV869,100,100,100
24SKV870,100,100,100
24SKV871,100,100,100
24SKV872,0,0,0
24SKV873,0,0,0
24SKV874,100,100,100
24SKV875,100,100,100
24SKV876,100,100,100
24SKV877,100,100,100
24SKV878,100,100,100
24SKV879,100,100,100
24SKV880,100,100,100
24SKV881,100,100,100
24SKV882,100,100,100
24SKV883,100,100,100
24SKV884,100,100,100
24SKV885,100,100,100
24SKV886,100,100,100
24SKV887,100,100,100
24SKV888,100,100,100
24SKV890,100,100,100
24SKV891,100,100,100
24SKV892,100,100,100
24SKV893,100,100,100
24SKV894,100,100,100
24SKV895,100,100,100
24SKV896,100,100,100
24SKV897,100,100,100
24SKV898,100,100,100
24SKV899,100,100,100
24SKV900,100,100,100
24SKV901,100,100,100
24SKV902,100,100,100
24SKV903,100,100,100
24SKV904,100,100,100
24SKV905,100,100,100
24SKV906,100,100,100
24SKV907,100,100,100
24SKV908,100,100,100
24SKV909,100,100,100
24SKV910,100,100,100
24SKV911,100,100,100
24SKV912,100,100,100
24SKV913,0,0,0
24SKV914,100,100,100
24SKV915,100,100,100
24SKV917,100,100,100
24SKV919,0,0,0
24SKV920,100,100,100
24SKV922,100,100,100
24SKV923,100,100,100
05SKV058,100,100,100
19SKV027,100,100,100
06SKV349,100,100,100
06SKV350,100,100,100
17SKV382,0,0,0
17SKV383,100,100,100
17SKV384,100,100,100
96SKV029,100,100,100
96SKV030,100,100,100
16SKV521,100,100,100
16SKV522,100,100,100
16SKV531,100,100,100
16SKV532,100,100,100
16SKV533,100,100,100
16SKV534,100,100,100
16SKV541,0,0,0
16SKV542,100,100,100
14SKV145,100,100,100
14SKV146,100,100,100
14SKV147,100,100,100
14SKV148,100,103,103
14SKV149,100,100,100
14SKV150,100,100,100
14SKV151,100,100,100
14SKV152,100,100,100
14SKV153,100,100,100
14SKV154,100,100,100
14SKV155,100,100,100
14SKV156,100,100,100
14SKV157,100,100,100
14SKV158,100,100,100
14SKV159,100,100,100
14SKV160,100,100,100
14SKV161,100,100,100
14SKV162,100,100,100
16SKV551,100,100,100
16SKV552,100,100,100
16SKV553,100,100,100
16SKV554,100,100,100
24SKV924,100,100,100
14SKV163,100,100,100
14SKV164,100,100,100
14SKV165,100,100,100
14SKV166,100,100,100
14SKV167,100,100,100
14SKV168,100,100,100
14SKV169,100,100,100
14SKV170,100,100,100
14SKV171,100,100,100
14SKV172,100,100,100
14SKV173,100,100,100
14SKV174,100,100,100
14SKV175,100,100,100
14SKV176,100,100,100
14SKV177,100,100,100
14SKV178,100,100,100
14SKV179,100,100,100
14SKV180,100,100,100
14SKV181,100,100,100
14SKV182,100,100,100
14SKV183,100,100,100
14SKV184,100,100,100
14SKV185,100,100,100
14SKV186,100,100,100
14SKV187,0,0,0
14SKV188,100,100,100
14SKV189,100,100,100
14SKV190,100,100,100
96SKV031,100,100,100
24SKV925,100,100,100
24SKV926,100,100,100
24SKV927,100,100,100
24SKV928,100,100,100
24SKV929,100,100,100
31SKV048,100,100,100
24SKV931,100,100,100
24SKV932,100,100,100
24SKV933,100,100,100
24SKV934,100,100,100
24SKV935,100,100,100
24SKV936,100,100,100
24SKV937,100,100,100
24SKV938,100,100,100
24SKV939,100,100,100
24SKV940,100,100,100
24SKV941,100,100,100
24SKV942,100,100,100
24SKV943,100,100,100
24SKV944,100,100,100
24SKV945,100,100,100
24SKV947,100,100,100
24SKV948,100,100,100
24SKV949,100,100,100
24SKV950,100,100,100
24SKV951,0,0,0
24SKV952,100,100,100
24SKV953,100,100,100
24SKV954,100,100,100
24SKV955,100,100,100
24SKV956,100,100,100
24SKV957,100,100,100
24SKV958,100,100,100
24SKV959,100,100,100
24SKV960,100,100,100
24SKV961,100,100,100
24SKV962,100,100,100
24SKV963,100,100,100
24SKV964,100,100,100
24SKV965,100,100,100
24SKV966,100,100,100
24SKV967,100,100,100
24SKV968,100,100,100
24SKV969,100,100,100
24SKV970,100,100,100
24SKV971,100,100,100
24SKV972,100,100,100
24SKV973,100,100,100
24SKV974,100,100,100
24SKV975,100,100,100
24SKV976,100,100,100
24SKV977,100,100,100
24SKV979,100,100,100
24SKV980,100,100,100
30SKV103,100,100,100
30SKV104,100,100,100
30SKV105,100,100,100
30SKV106,100,100,100
30SKV107,100,100,100
30SKV108,100,100,100
30SKV109,100,100,100
30SKV110,100,100,100
30SKV111,100,100,100
30SKV112,100,100,100
30SKV113,100,100,100
30SKV114,100,100,100
30SKV115,100,100,100
30SKV116,100,100,100
30SKV117,100,100,100
30SKV118,100,100,100
30SKV119,100,100,100
30SKV120,100,100,100
30SKV121,0,0,0
30SKV122,100,100,100
30SKV123,100,100,100
30SKV124,0,0,0
30SKV125,100,100,100
30SKV126,100,100,100
30SKV128,100,100,100
30SKV129,100,100,100
30SKV130,0,0,0
30SKV131,100,100,100
30SKV132,100,100,100
30SKV133,0,0,0
30SKV134,100,100,100
30SKV135,100,100,100
30SKV136,100,100,100
30SKV137,100,100,100
30SKV138,100,100,100
30SKV139,100,100,100
30SKV140,100,100,100
30SKV141,100,100,100
30SKV142,100,100,100
30SKV143,100,100,100
30SKV144,0,0,0
30SKV145,100,100,100
30SKV146,100,100,100
30SKV147,100,100,100
30SKV148,100,100,100
30SKV149,100,100,100
30SKV150,100,100,100
30SKV151,0,0,0
30SKV152,100,100,100
30SKV153,100,100,100
30SKV154,100,100,100
30SKV155,100,100,100
30SKV156,100,100,100
30SKV157,100,100,100
30SKV158,100,100,100
30SKV159,100,100,100
30SKV160,100,100,100
30SKV161,100,100,100
30SKV162,100,100,100
30SKV163,100,100,100
30SKV164,100,100,100
30SKV165,100,100,100
30SKV166,100,100,100
30SKV167,100,100,100
30SKV168,100,100,100
30SKV169,0,0,0
30SKV170,100,100,100
30SKV171,100,100,100
30SKV172,100,100,100
30SKV173,0,0,0
30SKV174,100,100,100
30SKV175,100,100,100
30SKV176,100,100,100
30SKV177,100,100,100
30SKV178,100,100,100
30SKV179,100,100,100
30SKV180,100,100,100
30SKV181,100,100,100
30SKV182,100,100,100
30SKV183,100,100,100
30SKV184,100,100,100
30SKV185,100,100,100
30SKV186,100,100,100
30SKV187,100,100,100
30SKV188,100,100,100
30SKV189,0,0,0
30SKV190,100,100,100
30SKV191,100,100,100
30SKV192,100,100,100
30SKV193,100,100,100
30SKV194,100,100,100
30SKV195,100,100,100
30SKV196,100,100,100
30SKV197,100,100,100
30SKV198,0,0,0
30SKV199,100,100,100
30SKV200,100,100,100
30SKV201,100,100,100
30SKV202,100,100,100
30SKV203,100,100,100
30SKV204,100,100,100
30SKV205,100,100,100
30SKV206,100,100,100
30SKV207,100,100,100
30SKV208,100,100,100
30SKV209,100,100,100
30SKV210,100,100,100
30SKV211,100,100,100
30SKV212,100,100,100
30SKV213,100,100,100
30SKV214,100,100,100
30SKV215,100,100,100
30SKV216,100,100,100
30SKV217,100,100,100
30SKV218,100,100,100
30SKV219,100,100,100
30SKV220,100,100,100
30SKV221,100,100,100
30SKV222,100,100,100
30SKV223,100,100,100
30SKV224,100,100,100
30SKV225,100,100,100
30SKV226,100,100,100
30SKV227,100,100,100
17SKV385,100,100,100
17SKV386,100,100,100
17SKV387,100,100,100
17SKV388,100,100,100
17SKV389,100,100,100
17SKV390,100,100,100
17SKV391,100,100,100
17SKV392,0,0,0
17SKV393,100,100,100
17SKV394,100,100,100
17SKV395,0,0,0
17SKV396,100,100,100
17SKV397,100,100,100
17SKV398,100,100,100
17SKV399,100,100,100
17SKV400,100,100,100
17SKV401,100,100,100
17SKV402,100,100,100
17SKV403,100,100,100
17SKV404,100,100,100
17SKV405,100,100,100
17SKV406,100,100,100
17SKV407,100,100,100
17SKV408,100,100,100
43SKV016,100,100,100
24SKV983,100,100,100
24SKV984,100,100,100
24SKV985,100,100,100
24SKV986,100,100,100
24SKV987,0,0,0
24SKV988,100,100,100
24SKV989,100,100,100
24SKV990,100,100,100
24SKV991,100,100,100
24SKV992,100,100,100
24SKV993,100,100,100
24SKV994,100,100,100
24SKV995,100,100,100
24SKV997,100,100,100
24SKV998,100,100,100
24SKV999,100,100,100
43SKV001,100,100,100
43SKV002,100,100,100
43SKV003,100,100,100
43SKV004,100,100,100
43SKV006,100,100,100
43SKV007,0,0,0
43SKV008,100,100,100
96SKV032,100,100,100
43SKV010,100,100,100
43SKV011,0,0,0
43SKV012,100,100,100
43SKV013,100,100,100
43SKV014,100,100,100
43SKV015,100,100,100
43SKV017,100,100,100
43SKV018,100,100,100
43SKV019,100,100,100
43SKV020,100,100,100
43SKV021,100,100,100
43SKV022,100,100,100
43SKV023,100,100,100
43SKV025,100,100,100
43SKV026,100,100,100
43SKV027,0,0,0
43SKV028,100,100,100
43SKV029,100,100,100
43SKV030,100,100,100
43SKV031,100,100,100
43SKV032,100,100,100
43SKV033,100,100,100
43SKV034,100,100,100
43SKV035,100,100,100
43SKV036,100,100,100
43SKV037,100,100,100
43SKV038,100,100,100
43SKV039,100,100,100
43SKV040,100,100,100
43SKV041,100,100,100
43SKV042,100,100,100
43SKV043,100,100,100
24SKV311,100,100,100
43SKV045,100,100,100
43SKV046,100,100,100
43SKV047,100,100,100
43SKV048,100,100,100
43SKV049,100,100,100
43SKV050,100,100,100
43SKV051,100,100,100
43SKV052,100,100,100
43SKV053,100,100,100
43SKV054,100,100,100
43SKV055,100,100,100
43SKV056,100,100,100
43SKV057,100,100,100
96SKV300,100,100,100
96SKV301,100,100,100
96SKV302,100,100,100
96SKV303,100,100,100
96SKV304,100,100,100
96SKV305,100,100,100
96SKV306,0,0,0
96SKV307,100,100,100
96SKV308,100,100,100
96SKV309,100,100,100
96SKV310,100,100,100
95SKV077,100,100,100
95SKV078,100,100,100
95SKV079,100,100,100
14SKV700,100,100,100
14SKV701,100,100,100
14SKV702,100,100,100
14SKV703,100,100,100
14SKV704,100,100,100
14SKV705,100,100,100
14SKV706,100,100,100
14SKV707,100,100,100
14SKV708,100,100,100
14SKV709,100,100,100
14SKV710,100,100,100
14SKV711,100,100,100
14SKV712,0,0,0
14SKV713,100,100,100
14SKV191,0,0,0
14SKV192,100,100,100
14SKV193,0,0,0
14SKV194,0,0,0
14SKV195,100,100,100
14SKV196,100,100,100
14SKV197,100,100,100
39SKV016,100,100,100
39SKV017,100,100,100
39SKV018,100,100,100
39SKV019,100,100,100
39SKV020,100,100,100
39SKV021,0,0,0
39SKV022,100,100,100
39SKV023,100,100,100
39SKV024,100,100,100
39SKV025,0,0,0
39SKV026,100,100,100
39SKV027,100,100,100
39SKV028,100,100,100
39SKV029,100,100,100
39SKV030,0,0,0
39SKV031,100,100,100
39SKV032,100,100,100
39SKV033,100,100,100
39SKV034,100,100,100
39SKV035,100,100,100
39SKV036,100,100,100
39SKV037,100,100,100
39SKV038,100,100,100
39SKV039,100,100,100
39SKV040,0,0,0
39SKV041,100,100,100
39SKV042,100,100,100
00SKV261,100,100,100
00SKV262,100,100,100
00SKV271,100,100,100
00SKV272,100,100,100
00SKV281,100,100,100
00SKV282,100,100,100
00SKV291,100,100,100
00SKV292,100,100,100
00SKV301,0,0,0
00SKV302,100,100,100
00SKV311,100,100,100
00SKV312,0,0,0
31SKV049,100,100,100
31SKV050,100,100,100
31SKV051,100,100,100
31SKV052,0,0,0
31SKV053,100,100,100
31SKV054,100,100,100
31SKV055,100,100,100
31SKV056,100,100,100
31SKV057,100,100,100
31SKV058,100,100,100
31SKV059,100,100,100
31SKV060,100,100,100
31SKV061,0,0,0
31SKV062,100,100,100
31SKV063,100,100,100
31SKV064,100,100,100
31SKV065,100,100,100
31SKV066,0,0,0
31SKV067,100,100,100
31SKV068,100,100,100
31SKV069,100,100,100
31SKV070,100,100,100
31SKV071,100,100,100
31SKV072,100,100,100
31SKV073,100,100,100
31SKV074,100,100,100
31SKV075,100,100,100
31SKV076,100,100,100
31SKV077,100,100,100
31SKV078,100,100,100
31SKV080,100,100,100
31SKV082,100,100,100
31SKV083,100,100,100
31SKV084,100,100,100
31SKV085,100,100,100
31SKV089,100,100,100
31SKV090,100,100,100
31SKV091,100,100,100
31SKV092,0,0,0
31SKV093,100,100,100
31SKV094,100,100,100
31SKV095,100,100,100
31SKV096,100,100,100
31SKV097,100,100,100
31SKV098,100,100,100
31SKV099,100,100,100
31SKV100,100,100,100
31SKV101,100,100,100
31SKV102,100,100,100
31SKV103,100,100,100
96SKV033,0,0,0
96SKV905,0,0,0
96SKV906,100,100,100
96SKV907,100,100,100
96SKV908,100,100,100
43SKV058,100,100,100
43SKV059,100,100,100
43SKV060,100,100,100
43SKV061,100,100,100
43SKV062,100,100,100
43SKV063,100,100,100
43SKV064,100,100,100
43SKV065,100,100,100
43SKV066,100,100,100
43SKV067,100,100,100
43SKV068,100,100,100
43SKV069,100,100,100
43SKV070,100,100,100
43SKV071,100,100,100
43SKV072,0,0,0
43SKV074,100,100,100
43SKV075,100,100,100
43SKV076,100,100,100
43SKV077,100,100,100
43SKV078,100,100,100
43SKV079,100,100,100
43SKV080,100,100,100
43SKV081,100,100,100
43SKV082,100,100,100
43SKV083,100,100,100
43SKV800,100,100,100
43SKV801,100,100,100
43SKV803,100,100,100
43SKV804,100,100,100
43SKV805,100,100,100
43SKV806,100,100,100
43SKV807,100,100,100
43SKV808,100,100,100
43SKV809,100,100,100
43SKV810,100,100,100
43SKV812,100,100,100
43SKV816,100,100,100
43SKV817,0,0,0
43SKV818,100,100,100
24SKV316,100,100,100
24SKV317,100,100,100
24SKV318,100,100,100
24SKV321,0,0,0
24SKV322,0,0,0
24SKV325,0,0,0
24SKV326,100,100,100
24SKV327,100,100,100
24SKV328,100,100,100
24SKV330,100,100,100
24SKV332,0,0,0
24SKV334,100,100,100
24SKV335,100,100,100
24SKV337,100,100,100
24SKV338,100,100,100
24SKV339,100,100,100
24SKV341,100,100,100
24SKV342,100,100,100
24SKV343,100,100,100
24SKV344,100,100,100
24SKV347,100,100,100
24SKV348,100,100,100
24SKV349,100,100,100
24SKV351,100,100,100
24SKV467,100,100,100
31SKV105,100,100,100
31SKV106,100,100,100
31SKV109,100,100,100
00SKV321,100,100,100
00SKV322,100,100,100
00SKV323,100,100,100
00SKV324,100,100,100
00SKV331,100,100,100
00SKV332,100,100,100
00SKV341,100,100,100
00SKV342,100,100,100
00SKV351,100,100,100
00SKV352,0,0,0
00SKV361,100,100,100
00SKV362,100,100,100
00SKV371,100,100,100
00SKV372,100,100,100
00SKV381,0,0,0
00SKV382,100,100,100
00SKV391,100,100,100
00SKV392,100,100,100
00SKV403,0,0,0
00SKV404,100,100,100
00SKV411,100,100,100
00SKV412,100,100,100
00SKV413,100,100,100
00SKV414,0,0,0
00SKV421,100,100,100
00SKV422,100,100,100
00SKV431,100,100,100
00SKV432,100,100,100
00SKV441,100,100,100
00SKV442,100,100,100
00SKV451,100,100,100
00SKV452,100,100,100
00SKV463,100,100,100
00SKV464,100,100,100
00SKV471,100,100,100
00SKV472,100,100,100
00SKV481,100,100,100
00SKV482,100,100,100
00SKV491,100,100,100
00SKV492,100,100,100
00SKV501,100,100,100
00SKV502,100,100,100
00SKV511,100,100,100
00SKV512,0,0,0
00SKV521,100,100,100
00SKV522,100,100,100
00SKV531,100,100,100
00SKV532,100,100,100
00SKV541,100,100,100
00SKV542,0,0,0
00SKV551,100,100,100
00SKV552,100,100,100
00SKV561,100,100,100
00SKV562,100,100,100
00SKV571,100,100,100
00SKV572,100,100,100
00SKV581,100,100,100
00SKV582,100,100,100
00SKV593,100,100,100
00SKV594,100,100,100
00SKV601,100,100,100
00SKV602,100,100,100
00SKV613,100,100,100
00SKV614,100,100,100
00SKV621,100,100,100
00SKV622,100,100,100
00SKV631,100,100,100
00SKV632,100,100,100
00SKV633,100,100,100
00SKV634,0,0,0
09SKV915,100,100,100
24SKV353,0,0,0
24SKV356,0,0,0
24SKV357,100,100,100
24SKV359,100,100,100
24SKV360,100,100,100
24SKV361,100,100,100
24SKV362,100,100,100
24SKV363,100,100,100
24SKV364,100,100,100
24SKV469,100,100,100
24SKV470,100,100,100
31SKV110,0,0,0
31SKV111,100,100,100
43SKV085,100,100,100
43SKV086,100,100,100
43SKV087,100,100,100
43SKV088,100,100,100
43SKV089,100,100,100
43SKV090,100,100,100
43SKV091,100,100,100
43SKV092,100,100,100
43SKV093,100,100,100
43SKV094,0,0,0
43SKV095,100,100,100
43SKV098,100,100,100
43SKV099,0,0,0
43SKV822,100,100,100
28SKV072,100,100,100
24SKV365,100,100,100
24SKV366,0,0,0
24SKV367,0,0,0
24SKV368,100,100,100
24SKV369,100,100,100
24SKV370,0,0,0
24SKV371,100,100,100
24SKV372,0,0,0
24SKV373,100,100,100
24SKV374,100,100,100
24SKV375,100,100,100
24SKV376,0,0,0
24SKV377,100,100,100
24SKV378,0,0,0
24SKV379,100,100,100
24SKV380,100,100,100
24SKV381,100,100,100
24SKV382,100,100,100
24SKV383,100,100,100
24SKV384,100,100,100
24SKV385,100,100,100
24SKV386,100,100,100
24SKV387,100,100,100
24SKV388,100,100,100
24SKV389,0,0,0
24SKV390,0,0,0
24SKV391,100,100,100
24SKV392,100,100,100
24SKV393,100,100,100
24SKV394,100,100,100
24SKV395,100,100,100
24SKV396,100,100,100
24SKV397,100,100,100
24SKV398,100,100,100
24SKV399,100,100,100
43SKV700,100,100,100
43SKV701,100,100,100
43SKV702,0,0,0
43SKV703,100,100,100
43SKV704,100,100,100
43SKV705,100,100,100
43SKV706,100,100,100
43SKV707,0,0,0
43SKV708,100,100,100
43SKV709,100,100,100
43SKV710,100,100,100
43SKV711,0,0,0
43SKV712,100,100,100
43SKV713,0,0,0
43SKV714,0,0,0
43SKV715,100,100,100
43SKV716,100,100,100
43SKV717,0,0,0
43SKV718,100,100,100
43SKV719,100,100,100
43SKV720,100,100,100
43SKV721,100,100,100
43SKV722,100,100,100
43SKV723,100,100,100
43SKV724,0,0,0
24SKV471,100,100,100
24SKV472,100,100,100
24SKV473,100,100,100
24SKV474,0,0,0
24SKV475,100,100,100
31SKV112,100,100,100
31SKV113,100,100,100
31SKV114,0,0,0
31SKV115,100,100,100
31SKV116,100,100,100
31SKV117,100,100,100
31SKV118,100,100,100
31SKV119,100,100,100
31SKV120,100,100,100
31SKV121,100,100,100
31SKV122,100,100,100
31SKV123,100,100,100
31SKV124,0,0,0
31SKV125,100,100,100
31SKV126,0,0,0
31SKV127,0,0,0
31SKV128,100,100,100
31SKV129,0,0,0
31SKV130,100,100,100
43SKV823,100,100,100
30SKV228,100,100,100
28SKV073,100,100,100
28SKV074,100,100,100
28SKV075,100,100,100
28SKV076,100,100,100
28SKV077,100,100,100
28SKV078,100,100,100
28SKV079,100,100,100
28SKV080,100,100,100
28SKV081,100,100,100
28SKV082,100,100,100
24SKV476,100,100,100
24SKV477,100,100,100
43SKV725,100,100,100
43SKV100,100,100,100
10SKV240,100,100,100
10SKV241,100,100,100
10SKV243,0,0,0
10SKV245,100,100,100
10SKV246,100,100,100
10SKV247,100,100,100
10SKV248,100,100,100
10SKV249,100,100,100
10SKV250,100,100,100
10SKV251,100,100,100
10SKV252,100,100,100
10SKV254,100,100,100
10SKV256,100,100,100
10SKV257,100,100,100
10SKV258,100,100,100
10SKV259,0,0,0
10SKV260,100,100,100
10SKV262,100,100,100
10SKV263,100,100,100
10SKV265,100,100,100
10SKV266,0,0,0
10SKV267,100,100,100
10SKV268,0,0,0
10SKV269,100,100,100
10SKV270,100,100,100
10SKV271,100,100,100
10SKV272,100,100,100
10SKV273,0,0,0
10SKV274,0,0,0
10SKV275,100,100,100
10SKV276,0,0,0
10SKV277,100,100,100
10SKV278,100,100,100
10SKV279,100,100,100
10SKV280,0,0,0
10SKV281,0,0,0
10SKV282,100,100,100
10SKV283,100,100,100
10SKV284,100,100,100
10SKV285,100,100,100
10SKV286,100,100,100
10SKV287,100,100,100
28SKV083,100,100,100
28SKV084,100,100,100
28SKV085,100,100,100
28SKV086,100,100,100
28SKV087,100,100,100
28SKV088,100,100,100
28SKV089,100,100,100
31SKV104,100,100,100
17SKV409,100,100,100
16SKV401,100,100,100
16SKV402,100,100,100
16SKV403,100,100,100
16SKV512,100,100,100
16SKV513,100,100,100
16SKV514,100,100,100
16SKV515,100,100,100
16SKV516,100,100,100
16SKV517,100,100,100
16SKV563,100,100,100
16SKV564,100,100,100
16SKV573,100,100,100
16SKV574,100,100,100
16SKV583,100,100,100
16SKV584,100,100,100
16SKV591,100,100,100
16SKV592,100,100,100
16SKV593,100,100,100
16SKV594,100,100,100
16SKV601,100,100,100
16SKV602,100,100,100
16SKV611,100,100,100
16SKV612,100,100,100
16SKV613,100,100,100
16SKV614,100,100,100
16SKV621,100,100,100
16SKV622,100,100,100
16SKV623,100,100,100
16SKV624,100,100,100
16SKV631,100,100,100
16SKV632,0,0,0
16SKV633,100,100,100
16SKV634,100,100,100
16SKV641,0,0,0
16SKV642,100,100,100
16SKV643,100,100,100
16SKV644,100,100,100
16SKV651,100,100,100
16SKV652,100,100,100
16SKV653,100,100,100
16SKV654,100,100,100
16SKV661,100,100,100
16SKV662,100,100,100
16SKV663,100,100,100
16SKV664,100,100,100
16SKV671,100,100,100
16SKV672,100,100,100
16SKV673,100,100,100
16SKV674,100,100,100
16SKV681,100,100,100
16SKV682,0,0,0
16SKV683,0,0,0
16SKV684,100,100,100
43SKV101,100,100,100
94SKV059,100,100,100
94SKV060,100,100,100
94SKV061,100,100,100
94SKV062,100,100,100
94SKV063,100,100,100
94SKV064,100,100,100
94SKV065,100,100,100
94SKV066,100,100,100
94SKV067,100,100,100
94SKV068,100,100,100
94SKV069,100,100,100
94SKV070,100,100,100
94SKV071,100,100,100
94SKV072,100,100,100
94SKV073,100,100,100
94SKV074,0,0,0
94SKV075,100,100,100
94SKV076,100,100,100
94SKV077,100,100,100
