ID_Product;Quantity;Quantity_Fourniss_After_Cumule;Viborg
3481200500;51;51;51
3481200600;27;27;27
3481200900;62;62;62
3481201000;67;67;67
3481201170;36;36;36
3481201180;32;32;32
3497104170;33;33;33
3497104180;26;26;26
3497104270;47;47;47
3497104280;46;46;46
3497104370;45;45;45
3497104380;46;46;46
3497104470;41;41;41
3497104480;29;29;29
3497104570;35;35;35
3497104580;41;41;41
3497104670;26;26;26
3497104680;33;33;33
3497104770;44;44;44
3497104780;44;44;44
3497104870;28;28;28
3497104880;31;31;31
3497104970;38;38;38
3497104980;37;37;37
3497105070;46;46;46
3497105080;49;49;49
3497105170;43;43;43
3497105180;40;40;40
3512101310;1;1;1
3512200100;50;50;50
3512200800;25;25;25
3514100100;35;35;35
3514100200;4;4;4
3514100400;16;16;16
3514100500;0;0;0
3514100600;46;46;46
3514100900;14;14;14
3514101000;45;45;45
3514101100;72;72;72
3514101200;25;25;25
3514101500;12;12;12
3514101600;85;85;85
3514101900;34;34;34
3514102000;50;50;50
3514700100;89;89;89
3517400100;0;0;0
3517400200;7;7;7
3517400300;11;11;11
3517400400;2;2;2
3517400500;0;0;0
3517400600;6;6;6
3517400700;19;19;19
3517400800;10;10;10
3517400900;3;3;3
3517401000;0;0;0
3517405500;8;8;8
3517751110;11;11;11
3517751210;19;19;19
3517751310;17;17;17
3517751410;0;0;0
3517751510;11;11;11
3517751610;23;23;23
3518000100;38;38;38
3518100100;27;27;27
3518100200;55;55;55
3518100300;20;20;20
3518100400;50;50;50
3518100500;116;116;116
3518100600;201;201;201
3518100700;56;56;56
3518200100;5;5;5
3518200300;62;62;62
3540100270;56;56;56
3540100280;66;66;66
3540100470;2;2;2
3540100480;3;3;3
3540100670;12;12;12
3540100680;16;16;16
3540100970;12;12;12
3540100980;13;13;13
3540101170;19;19;19
3540101180;19;19;19
3540101270;19;19;19
3540101280;19;19;19
3540101370;20;20;20
3540101380;20;20;20
3540101470;17;17;17
3540101480;18;18;18
3540101570;18;18;18
3540101580;19;19;19
3540101670;0;0;0
3540101680;0;0;0
3540101770;0;0;0
3540101780;0;0;0
3540101870;0;0;0
3540101880;0;0;0
3540101970;0;0;0
3540101980;0;0;0
3540200500;50;50;50
3540300300;0;0;0
3540300400;21;21;21
3540300500;2;2;2
3540300700;0;0;0
3540300900;7;7;7
3540301000;84;84;84
3540301300;42;42;42
3540301700;72;72;72
3540400300;47;47;47
3540400570;34;34;34
3540400580;38;38;38
3540400700;38;38;38
3540400970;47;47;47
3540400980;10;10;10
3540401170;6;6;6
3540401180;24;24;24
3540401270;6;6;6
3540401280;13;13;13
3540401700;99;99;99
3540401800;0;0;0
3541300110;15;15;15
3541400100;20;20;20
3542100480;0;0;0
3542100670;0;0;0
3542100680;39;39;39
3542100770;25;25;25
3542100780;78;78;78
3542100870;24;24;24
3542100880;21;21;21
3542200700;17;17;17
3542702110;20;20;20
3542702210;25;25;25
3542702310;0;0;0
3542702410;71;71;71
3542702510;42;42;42
3543300410;11;11;11
3543600110;14;14;14
3543600210;12;12;12
3543700210;239;239;239
3544300500;71;71;71
3544500600;45;45;45
3544500800;9;9;9
3544501200;18;18;18
3544501500;123;123;123
3544501600;74;74;74
3544501800;71;71;71
3544600270;28;28;28
3544600280;38;38;38
3544600370;15;15;15
3544600380;88;88;88
3544600480;0;0;0
3544600500;11;11;11
3544600600;93;93;93
3544600700;27;27;27
3544600900;10;10;10
3544601170;0;0;0
3544601180;999;999;999
3544601270;11;11;11
3544601280;84;84;84
3544601470;39;39;39
3544601480;20;20;20
3544604070;29;29;29
3544604080;50;50;50
3545100100;39;39;39
3545100200;3;3;3
3550200100;0;0;0
3550200300;28;28;28
3550200400;19;19;19
3550200500;50;50;50
3550300100;14;14;14
3550500300;15;15;15
3550500700;63;63;63
3551400400;3;3;3
3551400700;11;11;11
3551400900;0;0;0
3552100670;76;76;76
3552100680;36;36;36
3552100700;30;30;30
3552100800;10;10;10
3552100900;77;77;77
3552101000;9;9;9
3552101100;56;56;56
3552101300;69;69;69
3552200300;51;51;51
3552200400;0;0;0
3552704110;106;106;106
3552704210;0;0;0
3552704310;40;40;40
3552704410;60;60;60
3552704510;26;26;26
3552704610;51;51;51
3553600110;15;15;15
3561600170;53;53;53
3561600300;8;8;8
3561600470;6;6;6
3561600480;24;24;24
3561600670;81;81;81
3561600880;118;118;118
3561600970;62;62;62
3561606180;45;45;45
3561700100;1;1;1
3561700370;8;8;8
3561700380;31;31;31
3561700570;12;12;12
3561700670;19;19;19
3561700780;12;12;12
3561700870;12;12;12
3561702970;0;0;0
3561900970;24;24;24
3561900980;15;15;15
3561901070;8;8;8
3561901080;26;26;26
3561901370;7;7;7
3561901380;0;0;0
3561901470;14;14;14
3561901480;13;13;13
3561901770;0;0;0
3561901780;0;0;0
3561901870;0;0;0
3561901880;0;0;0
3561901970;0;0;0
3561901980;0;0;0
3561951010;0;0;0
3561951110;53;53;53
3562000470;13;13;13
3562000480;7;7;7
3562000570;0;0;0
3562000580;0;0;0
3562000670;18;18;18
3562000680;25;25;25
3562000770;0;0;0
3562000780;28;28;28
3562000870;18;18;18
3562000880;0;0;0
3562000970;16;16;16
3562000980;31;31;31
3563100800;46;46;46
3563101100;57;57;57
3563101200;35;35;35
3563101300;39;39;39
3563101400;16;16;16
3563101500;30;30;30
3563101600;16;16;16
3563102200;33;33;33
3563102400;82;82;82
3563102600;88;88;88
3563102700;80;80;80
3563102800;0;0;0
3563102900;23;23;23
3563103000;30;30;30
3563103100;0;0;0
3563103200;0;0;0
3563103300;14;14;14
3563103400;26;26;26
3563200100;70;70;70
3563200200;53;53;53
3563200300;19;19;19
3563200500;0;0;0
3563200700;20;20;20
3563200800;0;0;0
3563201000;34;34;34
3563201600;32;32;32
3563201700;31;31;31
3563201800;0;0;0
3563201900;25;25;25
3563202000;12;12;12
3563202100;22;22;22
3563202200;46;46;46
3563202300;44;44;44
3563202400;50;50;50
3563202500;35;35;35
3563500300;35;35;35
3563500400;34;34;34
3563600110;31;31;31
3563600210;98;98;98
3563600510;65;65;65
3563600610;92;92;92
3563600710;42;42;42
3563600910;48;48;48
3563601010;32;32;32
3563601110;45;45;45
3563601210;62;62;62
3563601310;53;53;53
3563601700;0;0;0
3563604910;21;21;21
3563605010;39;39;39
3563700110;22;22;22
3563700510;116;116;116
3563700610;999;999;999
3563700710;68;68;68
3563700910;162;162;162
3563701110;249;249;249
3563901010;23;23;23
3563901110;154;154;154
3563901210;51;51;51
3563901310;67;67;67
3563901510;47;47;47
3563952410;114;114;114
3563952510;122;122;122
3563952610;25;25;25
3563952710;34;34;34
3564002110;54;54;54
3564002210;130;130;130
3564002310;0;0;0
3564002410;103;103;103
3564002510;75;75;75
3564002610;18;18;18
3564002710;53;53;53
3564002810;97;97;97
3564002910;101;101;101
3564003010;50;50;50
3564003110;121;121;121
3564003210;122;122;122
3564003310;3;3;3
3564003410;60;60;60
3564003510;104;104;104
3564003610;60;60;60
3564003710;999;999;999
3564003810;0;0;0
3564003910;0;0;0
3564004010;86;86;86
3564004110;115;115;115
3564004210;70;70;70
3564004310;83;83;83
3564004410;0;0;0
3564004510;0;0;0
3564004610;79;79;79
3564004710;86;86;86
3564004810;31;31;31
3564004910;93;93;93
3564005110;135;135;135
3564302170;84;84;84
3564302180;79;79;79
3565000110;135;135;135
3565000210;124;124;124
3565000310;0;0;0
3565000410;110;110;110
3581200200;110;110;110
3581200400;63;63;63
3581200500;54;54;54
3581200600;33;33;33
3581200700;99;99;99
3581200800;0;0;0
3581200900;109;109;109
3581201000;20;20;20
3581201100;40;40;40
3581201200;50;50;50
3581201300;27;27;27
3581201400;27;27;27
3581201500;78;78;78
3581201600;50;50;50
3581201700;40;40;40
3581201770;38;38;38
3581201780;32;32;32
3581201800;0;0;0
3581201900;84;84;84
3581202000;0;0;0
3581202170;34;34;34
3581202180;31;31;31
3581202270;36;36;36
3581202280;38;38;38
3581202370;18;18;18
3581202380;13;13;13
3590100500;20;20;20
3590300200;1;1;1
3590300500;1;1;1
3591600200;11;11;11
3591600300;41;41;41
3591600400;100;100;100
3591600700;6;6;6
3591600800;29;29;29
3593900300;25;25;25
3593900500;0;0;0
3593900600;11;11;11
3597105070;30;30;30
3597105080;35;35;35
3597105170;29;29;29
3597105180;25;25;25
3597105270;87;87;87
3597105280;67;67;67
3597105370;16;16;16
3597105380;15;15;15
3597105470;129;129;129
3597105480;133;133;133
3597105570;28;28;28
3597105580;26;26;26
3597105670;146;146;146
3597105680;142;142;142
3597105770;36;36;36
3597105780;29;29;29
3597105870;17;17;17
3597105880;24;24;24
3597105970;3;3;3
3597105980;18;18;18
3597106070;39;39;39
3597106080;33;33;33
3597106170;19;19;19
3597106180;30;30;30
3598200100;16;16;16
3614100200;18;18;18
3617100000;52;52;52
3617400100;26;26;26
3617400200;13;13;13
3617400300;0;0;0
3617400400;4;4;4
3617751110;7;7;7
3617751210;21;21;21
3617751310;21;21;21
3618100100;10;10;10
3618100200;17;17;17
3618100300;27;27;27
3618100400;25;25;25
3640100270;5;5;5
3640100280;2;2;2
3640100370;25;25;25
3640100380;23;23;23
3640100470;22;22;22
3640100480;21;21;21
3640100770;59;59;59
3640100780;56;56;56
3640101070;22;22;22
3640101080;27;27;27
3640101170;24;24;24
3640101180;25;25;25
3640101270;15;15;15
3640101280;15;15;15
3640101370;20;20;20
3640101380;20;20;20
3640101470;19;19;19
3640101480;19;19;19
3640101570;20;20;20
3640101580;20;20;20
3640101670;0;0;0
3640101680;0;0;0
3640101770;0;0;0
3640101780;0;0;0
3640300100;7;7;7
3640300300;17;17;17
3640300400;123;123;123
3640400270;38;38;38
3640400280;43;43;43
3642100670;41;41;41
3642100680;19;19;19
3642100870;50;50;50
3642100880;26;26;26
3642200400;0;0;0
3642200700;47;47;47
3642702110;17;17;17
3642702210;55;55;55
3642702310;71;71;71
3644600100;1;1;1
3644600270;17;17;17
3644600280;22;22;22
3644600770;20;20;20
3644600780;15;15;15
3645100100;18;18;18
3645100200;10;10;10
3650200170;18;18;18
3650200180;15;15;15
3650200400;16;16;16
3650200500;20;20;20
3650200600;0;0;0
3650200700;0;0;0
3650500170;1;1;1
3650500300;29;29;29
3652100500;41;41;41
3652100600;33;33;33
3652100700;12;12;12
3652100800;5;5;5
3652100900;19;19;19
3652101100;21;21;21
3652101200;2;2;2
3652200600;12;12;12
3652200800;0;0;0
3652704110;46;46;46
3661600200;70;70;70
3661605470;33;33;33
3661605480;36;36;36
3661705470;43;43;43
3661705480;43;43;43
3661900270;14;14;14
3661900280;8;8;8
3661900370;0;0;0
3661900380;0;0;0
3661900670;38;38;38
3661900680;47;47;47
3661900870;20;20;20
3661900880;0;0;0
3661900970;51;51;51
3661900980;52;52;52
3661951010;130;130;130
3661951110;83;83;83
3662000170;26;26;26
3662000180;24;24;24
3662000370;8;8;8
3662000380;17;17;17
3662000470;11;11;11
3662000480;5;5;5
3662000670;92;92;92
3662000680;66;66;66
3662000770;15;15;15
3662000780;14;14;14
3663100300;26;26;26
3663100600;36;36;36
3663101000;28;28;28
3663101300;8;8;8
3663101400;20;20;20
3663101500;26;26;26
3663101600;38;38;38
3663101700;0;0;0
3663200500;16;16;16
3663200700;54;54;54
3663200900;35;35;35
3663201000;12;12;12
3663201100;34;34;34
3663201200;26;26;26
3663201300;0;0;0
3663201400;9;9;9
3663201500;30;30;30
3663201600;0;0;0
3663201700;0;0;0
3663201800;50;50;50
3663201900;38;38;38
3663202000;2;2;2
3663600310;89;89;89
3663600610;34;34;34
3663600710;77;77;77
3663600810;12;12;12
3663600910;81;81;81
3663601010;49;49;49
3663604110;999;999;999
3663604210;71;71;71
3663604310;31;31;31
3663604410;0;0;0
3663604510;11;11;11
3663700110;49;49;49
3663700210;52;52;52
3663700310;54;54;54
3663700410;11;11;11
3663700510;48;48;48
3663700610;42;42;42
3663900510;71;71;71
3663900610;54;54;54
3664002110;36;36;36
3664002210;112;112;112
3664002310;125;125;125
3664002410;107;107;107
3664002510;89;89;89
3664002610;115;115;115
3664002710;108;108;108
3664002810;145;145;145
3664002910;135;135;135
3664003010;122;122;122
3664003110;145;145;145
3664003310;22;22;22
3664003410;0;0;0
3664003510;999;999;999
3664003610;157;157;157
3664003710;80;80;80
3664003810;30;30;30
3664003910;44;44;44
3664004010;65;65;65
3664004110;191;191;191
3664004210;59;59;59
3664004310;58;58;58
3664004410;188;188;188
3664004510;0;0;0
3664004610;50;50;50
3664004710;215;215;215
3664004810;142;142;142
3664004910;85;85;85
3664005010;0;0;0
3664005110;135;135;135
3664005210;11;11;11
3664005510;0;0;0
3664005610;145;145;145
3665000110;145;145;145
3665000210;140;140;140
3665000310;0;0;0
3681200500;10;10;10
3681200600;33;33;33
3681200700;122;122;122
3681200800;41;41;41
3681200900;35;35;35
3681201000;41;41;41
3681201100;27;27;27
3681201200;32;32;32
3681201300;55;55;55
3681201400;83;83;83
3681201500;23;23;23
3681201600;5;5;5
3690300200;12;12;12
3697100170;30;30;30
3697100180;44;44;44
3697102200;48;48;48
3697104270;16;16;16
3697104280;34;34;34
3697104370;40;40;40
3697104380;34;34;34
3697104470;38;38;38
3697104480;42;42;42
3697104570;8;8;8
3697104580;54;54;54
3697104670;35;35;35
3697104680;26;26;26
3697104770;21;21;21
3697104780;24;24;24
3697104870;35;35;35
3697104880;93;93;93
3698200100;13;13;13
3718100100;18;18;18
3718100200;11;11;11
3740100170;5;5;5
3740100180;8;8;8
3740300200;17;17;17
3740300300;99;99;99
3740400100;9;9;9
3740400200;25;25;25
3740401770;15;15;15
3740401780;23;23;23
3740600100;25;25;25
3744500100;21;21;21
3744500200;43;43;43
3744600500;10;10;10
3750450100;20;20;20
3750500100;1;1;1
3752700910;35;35;35
3761600400;61;61;61
3761600770;12;12;12
3761600780;0;0;0
3761700100;29;29;29
3761700200;55;55;55
3763101200;57;57;57
3763101300;50;50;50
3763101400;15;15;15
3763101500;4;4;4
3763200500;18;18;18
3763200600;135;135;135
3763201700;40;40;40
3763600410;34;34;34
3763600510;57;57;57
3763600610;120;120;120
3763700310;39;39;39
3764000510;41;41;41
3764000610;93;93;93
3764000710;135;135;135
3764000810;0;0;0
3764000910;105;105;105
3764001010;120;120;120
3764001110;93;93;93
3764001210;85;85;85
3764001310;131;131;131
3764001410;117;117;117
3764001510;63;63;63
3764001610;134;134;134
3781200100;18;18;18
3781200200;36;36;36
3781200300;15;15;15
3781200400;17;17;17
3781200500;38;38;38
3781200600;20;20;20
3781200700;36;36;36
3781200800;18;18;18
3814100100;20;20;20
3814100200;7;7;7
3814100300;38;38;38
3814100400;30;30;30
3814100500;94;94;94
3814101400;62;62;62
3817400100;0;0;0
3817751110;17;17;17
3818100100;28;28;28
3818100200;21;21;21
3818100300;22;22;22
3818100400;8;8;8
3818100500;15;15;15
3818100600;27;27;27
3818100700;30;30;30
3818100800;54;54;54
3818101000;41;41;41
3818101100;49;49;49
3830400310;6;6;6
3840100270;34;34;34
3840100280;55;55;55
3840100470;3;3;3
3840100480;8;8;8
3840100500;35;35;35
3840100770;3;3;3
3840100780;8;8;8
3840101270;17;17;17
3840101280;17;17;17
3840101370;17;17;17
3840101380;17;17;17
3840101470;0;0;0
3840101480;0;0;0
3840105370;5;5;5
3840105380;11;11;11
3840200400;5;5;5
3840300300;0;0;0
3840300800;32;32;32
3840301100;21;21;21
3840400170;16;16;16
3840400180;16;16;16
3840400300;17;17;17
3840400500;6;6;6
3840400800;68;68;68
3841300310;6;6;6
3841300510;6;6;6
3841301110;63;63;63
3841400100;0;0;0
3842100770;81;81;81
3842100780;43;43;43
3842100870;21;21;21
3842100880;50;50;50
3842101070;62;62;62
3842101080;16;16;16
3842201700;44;44;44
3842702110;47;47;47
3842702210;32;32;32
3842702310;56;56;56
3843700210;37;37;37
3843700710;25;25;25
3844500100;56;56;56
3844500300;12;12;12
3844500400;29;29;29
3844500900;42;42;42
3844501000;59;59;59
3844600100;0;0;0
3844600200;45;45;45
3844600370;19;19;19
3844600380;9;9;9
3844600570;21;21;21
3844600580;18;18;18
3844600670;40;40;40
3844600680;29;29;29
3850200100;0;0;0
3850200270;19;19;19
3850200280;19;19;19
3850200370;50;50;50
3850200380;50;50;50
3850200470;50;50;50
3850200480;50;50;50
3850200500;20;20;20
3850200600;48;48;48
3850200700;14;14;14
3850200800;18;18;18
3850500200;14;14;14
3850501000;20;20;20
3850501100;97;97;97
3851400310;12;12;12
3852100400;46;46;46
3852100500;22;22;22
3852100600;32;32;32
3852100700;18;18;18
3852100800;43;43;43
3852100900;52;52;52
3852200400;89;89;89
3861600100;27;27;27
3861600200;999;999;999
3861600400;49;49;49
3861700500;41;41;41
3861700600;24;24;24
3861700700;999;999;999
3861900170;11;11;11
3861900180;1;1;1
3861900570;46;46;46
3861900580;43;43;43
3861951010;999;999;999
3862000170;35;35;35
3862000180;15;15;15
3862000270;6;6;6
3862000280;5;5;5
3863100800;40;40;40
3863100900;9;9;9
3863101000;29;29;29
3863101200;23;23;23
3863101300;57;57;57
3863101500;41;41;41
3863101600;51;51;51
3863102200;11;11;11
3863102300;34;34;34
3863102400;14;14;14
3863102500;30;30;30
3863102600;46;46;46
3863200100;31;31;31
3863200300;17;17;17
3863200400;130;130;130
3863200500;20;20;20
3863200600;0;0;0
3863201100;24;24;24
3863201200;63;63;63
3863201300;34;34;34
3863500100;17;17;17
3863600810;26;26;26
3863600910;32;32;32
3863601110;23;23;23
3863601210;120;120;120
3863604610;96;96;96
3863604710;1;1;1
3863604810;93;93;93
3863604910;41;41;41
3863605010;42;42;42
3863700510;60;60;60
3863700610;119;119;119
3863700710;56;56;56
3863700910;48;48;48
3863701010;50;50;50
3863701110;19;19;19
3863701210;31;31;31
3863900510;25;25;25
3864002310;9;9;9
3864002410;0;0;0
3864002510;50;50;50
3864002610;40;40;40
3864002710;24;24;24
3864002810;62;62;62
3864002910;56;56;56
3864003010;77;77;77
3864003110;75;75;75
3864003210;81;81;81
3864003310;95;95;95
3864003410;125;125;125
3864003510;95;95;95
3864003610;19;19;19
3864003710;0;0;0
3864003810;0;0;0
3864003910;999;999;999
3864004010;120;120;120
3864004110;0;0;0
3864004210;109;109;109
3864004310;23;23;23
3864202170;47;47;47
3864202180;41;41;41
3865000110;0;0;0
3865000210;140;140;140
3881200100;49;49;49
3881200200;50;50;50
3881200470;24;24;24
3881200480;62;62;62
3881200800;21;21;21
3881200900;44;44;44
3881201070;44;44;44
3881201080;45;45;45
3881201400;12;12;12
3881201900;13;13;13
3881202200;19;19;19
3890300300;3;3;3
3890300600;5;5;5
3890300700;12;12;12
3893900100;76;76;76
3893900200;22;22;22
3897102500;46;46;46
3897104570;30;30;30
3897104580;26;26;26
3897104670;45;45;45
3897104680;38;38;38
3912200300;6;6;6
3912200600;1;1;1
3914100100;20;20;20
3914100200;80;80;80
3914100400;66;66;66
3914100800;60;60;60
3914101000;27;27;27
3914101100;50;50;50
3914101900;47;47;47
3917100000;22;22;22
3917400100;28;28;28
3917400200;41;41;41
3917400300;0;0;0
3917400400;0;0;0
3917400500;2;2;2
3917405200;6;6;6
3917405300;0;0;0
3917751110;22;22;22
3917751210;18;18;18
3917751310;11;11;11
3917751410;20;20;20
3917751510;6;6;6
3918000100;60;60;60
3918000200;11;11;11
3918000300;25;25;25
3918100100;5;5;5
3918100200;37;37;37
3918100500;57;57;57
3918100800;29;29;29
3918100900;147;147;147
3918600100;999;999;999
3930400110;5;5;5
3930400510;2;2;2
3930401110;19;19;19
3930401410;9;9;9
3940100170;7;7;7
3940100180;13;13;13
3940100970;4;4;4
3940100980;5;5;5
3940101070;44;44;44
3940101080;41;41;41
3940101370;0;0;0
3940101380;0;0;0
3940101470;0;0;0
3940101480;0;0;0
3940101570;0;0;0
3940101580;0;0;0
3940101670;0;0;0
3940101680;0;0;0
3940101770;0;0;0
3940101780;0;0;0
3940105370;1;1;1
3940105380;50;50;50
3940300100;35;35;35
3940300200;5;5;5
3940300370;22;22;22
3940300380;21;21;21
3940300400;3;3;3
3940300600;18;18;18
3940300800;16;16;16
3940301000;5;5;5
3940400400;14;14;14
3940400500;50;50;50
3942200400;14;14;14
3942702310;14;14;14
3942702410;11;11;11
3942702510;38;38;38
3944500300;68;68;68
3944500700;70;70;70
3944600200;36;36;36
3944600500;7;7;7
3944600900;17;17;17
3944601000;58;58;58
3944601100;7;7;7
3950200100;1;1;1
3950200300;14;14;14
3950500600;51;51;51
3950500700;38;38;38
3952100700;8;8;8
3952200200;8;8;8
3952200700;0;0;0
3952704310;3;3;3
3952704410;49;49;49
3952704510;20;20;20
3961600200;24;24;24
3961600300;91;91;91
3961600400;20;20;20
3961600500;28;28;28
3961600700;37;37;37
3961600800;46;46;46
3961700400;33;33;33
3961700600;46;46;46
3961900170;9;9;9
3961900180;24;24;24
3961900270;3;3;3
3961900280;0;0;0
3961900370;17;17;17
3961900380;14;14;14
3961900470;0;0;0
3961900480;0;0;0
3961900570;23;23;23
3961900580;26;26;26
3961900670;0;0;0
3961900680;0;0;0
3961900770;0;0;0
3961900780;0;0;0
3961951010;0;0;0
3961951110;28;28;28
3962000670;18;18;18
3962000680;7;7;7
3962000770;0;0;0
3962000780;0;0;0
3962000870;16;16;16
3962000880;6;6;6
3962000970;18;18;18
3962000980;16;16;16
3962001070;0;0;0
3962001080;1;1;1
3962001170;6;6;6
3962001180;0;0;0
3962001270;0;0;0
3962001280;0;0;0
3963100800;21;21;21
3963100900;19;19;19
3963101000;41;41;41
3963101300;30;30;30
3963101500;46;46;46
3963101600;6;6;6
3963101900;57;57;57
3963102000;3;3;3
3963102100;0;0;0
3963102200;13;13;13
3963102300;36;36;36
3963200100;114;114;114
3963200300;21;21;21
3963200500;24;24;24
3963200600;94;94;94
3963200900;45;45;45
3963201000;0;0;0
3963201200;37;37;37
3963201300;37;37;37
3963201400;65;65;65
3963500100;6;6;6
3963500200;11;11;11
3963500400;27;27;27
3963600110;10;10;10
3963600210;191;191;191
3963600310;75;75;75
3963600410;999;999;999
3963600510;118;118;118
3963600710;111;111;111
3963601210;13;13;13
3963700110;0;0;0
3963700310;66;66;66
3963700410;999;999;999
3963700610;20;20;20
3963900810;47;47;47
3963901010;14;14;14
3963952110;236;236;236
3963952210;29;29;29
3964002110;42;42;42
3964002210;211;211;211
3964002310;169;169;169
3964002410;225;225;225
3964002510;65;65;65
3964002610;999;999;999
3964002710;133;133;133
3964002810;88;88;88
3964002910;167;167;167
3964003010;0;0;0
3964003110;105;105;105
3964003210;55;55;55
3964003310;48;48;48
3964003410;60;60;60
3964003510;0;0;0
3964003610;0;0;0
3964003710;73;73;73
3964003810;19;19;19
3965000110;140;140;140
3981200100;72;72;72
3981200200;40;40;40
3981200300;15;15;15
3981200700;0;0;0
3981200800;0;0;0
3981200900;64;64;64
3990300700;4;4;4
3990300900;20;20;20
3997102100;9;9;9
3997104170;42;42;42
3997104180;43;43;43
3997104270;22;22;22
3997104280;30;30;30
3997104370;41;41;41
3997104380;37;37;37
3997104470;47;47;47
3997104480;27;27;27
3997104570;40;40;40
3997104580;37;37;37
3997104670;38;38;38
3997104680;34;34;34
3997104770;29;29;29
3997104780;13;13;13
3997104870;27;27;27
3997104880;30;30;30
3997104970;44;44;44
3997104980;20;20;20
3997105070;40;40;40
3997105080;35;35;35
4014100300;52;52;52
4014100400;19;19;19
4014101300;21;21;21
4014101600;28;28;28
4014101800;16;16;16
4014101900;0;0;0
4014102000;0;0;0
4014102100;188;188;188
4014500200;0;0;0
4014700100;39;39;39
4014700200;999;999;999
4014700300;40;40;40
4014700400;49;49;49
4017400100;0;0;0
4017400200;12;12;12
4017400300;14;14;14
4017400400;0;0;0
4017400500;17;17;17
4017400600;35;35;35
4017402100;0;0;0
4017751110;23;23;23
4017751210;19;19;19
4017751310;15;15;15
4017751410;12;12;12
4017751510;22;22;22
4018100100;35;35;35
4018100200;21;21;21
4018100300;19;19;19
4018100400;28;28;28
4018100600;48;48;48
4018100700;20;20;20
4030300200;79;79;79
4030400610;3;3;3
4030401410;1;1;1
4040100270;0;0;0
4040100280;4;4;4
4040100370;13;13;13
4040100380;7;7;7
4040100570;4;4;4
4040100580;10;10;10
4040101070;64;64;64
4040101080;18;18;18
4040101370;41;41;41
4040101380;23;23;23
4040101470;8;8;8
4040101480;0;0;0
4040101670;17;17;17
4040101680;18;18;18
4040101770;20;20;20
4040101780;20;20;20
4040101870;19;19;19
4040101880;19;19;19
4040102170;0;0;0
4040102180;0;0;0
4040102270;0;0;0
4040102280;0;0;0
4040102370;0;0;0
4040102380;0;0;0
4040102470;0;0;0
4040102480;0;0;0
4040102570;0;0;0
4040102580;0;0;0
4040102670;0;0;0
4040102680;0;0;0
4040102770;0;0;0
4040102780;0;0;0
4040102870;0;0;0
4040102880;0;0;0
4040200900;12;12;12
4040201000;40;40;40
4040201100;171;171;171
4040300100;11;11;11
4040300400;17;17;17
4040300500;4;4;4
4040301000;5;5;5
4040301300;2;2;2
4040400300;19;19;19
4040401770;10;10;10
4040402000;83;83;83
4040402100;116;116;116
4041400100;2;2;2
4042101170;92;92;92
4042101180;47;47;47
4042101270;12;12;12
4042101280;11;11;11
4042101370;15;15;15
4042101380;15;15;15
4042101470;50;50;50
4042101480;57;57;57
4042101570;16;16;16
4042101580;15;15;15
4042101670;53;53;53
4042101680;33;33;33
4042101770;23;23;23
4042101780;49;49;49
4042101870;21;21;21
4042101880;15;15;15
4042101900;39;39;39
4042201200;0;0;0
4042702310;11;11;11
4042702410;50;50;50
4042702510;23;23;23
4042702610;94;94;94
4043300610;6;6;6
4043600310;33;33;33
4043600610;21;21;21
4043700210;22;22;22
4044300400;43;43;43
4044500300;27;27;27
4044500600;43;43;43
4044500800;78;78;78
4044600100;6;6;6
4044600270;15;15;15
4044600280;16;16;16
4044600300;17;17;17
4044600400;34;34;34
4044600570;11;11;11
4044600580;18;18;18
4044601000;17;17;17
4044601100;24;24;24
4044601370;31;31;31
4044601380;24;24;24
4044601400;18;18;18
4045100100;24;24;24
4050200100;29;29;29
4050200270;49;49;49
4050200280;49;49;49
4050200370;48;48;48
4050200380;49;49;49
4050200470;0;0;0
4050200480;0;0;0
4050203170;23;23;23
4050203180;14;14;14
4050203270;22;22;22
4050203280;21;21;21
4050500100;23;23;23
4050500200;0;0;0
4050504670;25;25;25
4050504680;30;30;30
4051400100;0;0;0
4051400200;10;10;10
4052101070;46;46;46
4052101080;82;82;82
4052101100;51;51;51
4052101200;58;58;58
4052101300;45;45;45
4052101400;9;9;9
4052101500;40;40;40
4052101700;32;32;32
4052101800;54;54;54
4052200200;0;0;0
4052200300;70;70;70
4052200500;84;84;84
4052200600;1;1;1
4052704410;71;71;71
4052704510;58;58;58
4052704610;159;159;159
4061300200;95;95;95
4061600380;3;3;3
4061600770;999;999;999
4061600780;999;999;999
4061600970;49;49;49
4061601070;11;11;11
4061601080;27;27;27
4061601380;6;6;6
4061601470;11;11;11
4061601480;7;7;7
4061601570;72;72;72
4061601580;95;95;95
4061601700;0;0;0
4061606870;33;33;33
4061606880;35;35;35
4061606970;34;34;34
4061606980;36;36;36
4061700200;0;0;0
4061700600;30;30;30
4061700800;18;18;18
4061700900;19;19;19
4061701000;31;31;31
4061701100;37;37;37
4061706170;39;39;39
4061706180;40;40;40
4061706270;43;43;43
4061706280;43;43;43
4061900470;0;0;0
4061900480;0;0;0
4061900570;31;31;31
4061900580;19;19;19
4061900670;20;20;20
4061900680;33;33;33
4061900770;25;25;25
4061900780;24;24;24
4061900870;25;25;25
4061900880;21;21;21
4061900970;13;13;13
4061900980;21;21;21
4061951010;0;0;0
4061951110;178;178;178
4061951210;183;183;183
4062001270;46;46;46
4062001280;27;27;27
4062001370;24;24;24
4062001380;10;10;10
4062001470;12;12;12
4062001480;0;0;0
4062001570;37;37;37
