ID_Product,Quantity,Quantity_Fourniss_After_Cumule,(2) Main Warehouse
43111C2LMLEHM2,0,0,0
43111C2RMLEHM1,0,0,0
43111C2RMLEHM2,0,0,0
43111C4LMLDEM2,4,4,4
43111C4LMLEM2Y,5,5,5
43111C4LMLEMN1,8,8,8
43111C4LMLEN1C,1,1,1
43111C4RMLDEM2,9,9,9
43111C4RMLEM2Y,0,0,0
43111C4RMLEMN1,8,8,8
43111C4RMLEN1C,0,0,0
43111C6LMLDEM,8,8,8
43111C6LMLDEMRP,1,1,1
43111C6LMLDEM2,9,9,9
43111C6LMLDEMN,10,10,10
43111C6RMLDEM,10,10,10
43111C6RMLDEM2,7,7,7
43111C6RMLDEMN,6,6,6
43111C9LMLDEM1,0,0,0
43111C9LMLDEM2,7,7,7
43111C9LMLEMD1,2,2,2
43111C9LMLEMD2,1,1,1
43111C9LMLEMN1,0,0,0
43111C9LMLEMN2,8,8,8
43111C9RMLDEM1,4,4,4
43111C9RMLDEM2,10,10,10
43111C9RMLEMD1,8,8,8
43111C9RMLEMD2,7,7,7
43111C9RMLEMN1,0,0,0
43111C9RMLEMN2,10,10,10
4311305RLDUE,10,10,10
4311314LUE,0,0,0
4311318RLDUE,10,10,10
4311321LAE,7,7,7
4311321RAE,10,10,10
4311324LUE,10,10,10
4311324RUE,9,9,9
4311334LLDAE,10,10,10
4311334RLDAE,8,8,8
4311401NUE,10,10,10
4311401NUEC,10,10,10
4311402NUE,10,10,10
4311403N,0,0,0
4311404NUE,10,10,10
4311404NUEY,10,10,10
4311404PBS,0,0,0
4311404PUEVC,0,0,0
4311404PXBB,0,0,0
4311404PXBS,10,10,10
4311404PXBVC,10,10,10
4311405NUE,10,10,10
4311405NUEY,10,10,10
4311405PXUEVC,0,0,0
4311405PXUEVS,0,0,0
4311408LUE,0,0,0
4311408RUE,0,0,0
4311410NUE,10,10,10
4311410NUQC,10,10,10
4311501L,0,0,0
4311501PUC,0,0,0
4311501PUS,0,0,0
4311501R,0,0,0
4311502LUE,10,10,10
4311502RUE,10,10,10
4311503LUEC,10,10,10
4311503RUEC,3,3,3
4311504LUE,10,10,10
4311504RUE,0,0,0
4311513LBEVC,0,0,0
4311513LUE,0,0,0
4311513PBEVC,0,0,0
4311513RBEVC,0,0,0
4311513RUE,0,0,0
4311514LUE,0,0,0
4311514RUE,0,0,0
4311515LUEC,10,10,10
4311515LUEY,10,10,10
4311515RUEC,10,10,10
4311515RUEY,10,10,10
4311516LWE,10,10,10
4311516RWE,10,10,10
4311517LBEC,4,4,4
4311517LUE,10,10,10
4311517PBEC,0,0,0
4311517PBES,0,0,0
4311517RBEC,0,0,0
4311517RUE,10,10,10
4311520LUE,5,5,5
4311520RUE,10,10,10
4311521LU,0,0,0
4311521RU,0,0,0
4311522LUEC,1,1,1
4311522LUEY,10,10,10
4311522RUEC,7,7,7
4311522RUEY,10,10,10
4311523LUEC,10,10,10
4311523LUECY,9,9,9
4311523LUEY,0,0,0
4311523RUEC,10,10,10
4311523RUECY,0,0,0
4311523RUEY,7,7,7
4311525LUEC,10,10,10
4311525LUEY,0,0,0
4311525RUEC,10,10,10
4311525RUEY,0,0,0
4311602LUE,0,0,0
4311602RUE,0,0,0
4311603LUE,0,0,0
4311603RUE,0,0,0
4311605LBEVC,10,10,10
4311605LUE,10,10,10
4311605PBEVC,0,0,0
4311605PXBEVC,0,0,0
4311605PXBEVS,0,0,0
4311605RBEVC,10,10,10
4311605RUE,8,8,8
4311606LAE,0,0,0
4311606RAE,0,0,0
4311607LAE,10,10,10
4311607RAE,8,8,8
4311902L,0,0,0
4311902R,0,0,0
4311903L,0,0,0
4311903R,0,0,0
4311905LU,0,0,0
4311905RU,4,4,4
4311918LUE,10,10,10
4311918RUE,10,10,10
4311919LLDUE,10,10,10
4311919RLDUE,10,10,10
4311931PXUEVS,0,0,0
4311933LUE,1,1,1
4311933RUE,10,10,10
4311935LUE,0,0,0
4311935RUE,0,0,0
4311938LUE,10,10,10
4311938LUECR,10,10,10
4311938RUE,8,8,8
4311938RUECR,10,10,10
4311940PXUE,0,0,0
4311944P3UE,0,0,0
4311944P3UE2,0,0,0
4311946LUE,10,10,10
4311946RUE,7,7,7
4311950LLDUE,2,2,2
4311950RLDUE,10,10,10
4311951LLDUE,0,0,0
4311951RLDUE,4,4,4
4311952LLDUE,10,10,10
4311952RLDUE,10,10,10
4311953LLDUE,0,0,0
4311953RLDUE,0,0,0
4311954LUE,0,0,0
4311954RUE,3,3,3
4311957LLDUE,2,2,2
4311957RLDUE,10,10,10
4311958LUE,8,8,8
4311958P3AEC,0,0,0
4311958P3AES,0,0,0
4311958PXAES,0,0,0
4311958RUE,10,10,10
4311960LUE,2,2,2
4311960RUE,8,8,8
4311965LUE,10,10,10
4311965RUE,0,0,0
4311966LUE,0,0,0
4311966RUE,7,7,7
4311968LUE,0,0,0
4311968RUE,8,8,8
4311969LUE,0,0,0
4311969RUE,10,10,10
4311970LUE,0,0,0
4311970RUE,2,2,2
4311971LUE,10,10,10
4311971RUE,10,10,10
4311973LUE,0,0,0
4311973RUE,10,10,10
4311974LUE,0,0,0
4311974RUE,10,10,10
4311975LUE,0,0,0
4311975RUE,0,0,0
4311976LUE,10,10,10
4311976RUE,0,0,0
4311979LUE,7,7,7
4311979RUE,10,10,10
4311980LUE,0,0,0
4311980RUE,10,10,10
4311981LU,9,9,9
4311981RU,10,10,10
4311985LUE,10,10,10
4311985PXUEVCR,0,0,0
4311985PXUEVS,0,0,0
4311985PXUEVSR,0,0,0
4311985RUE,2,2,2
4311988LLDUE,10,10,10
4311988RLDUE,0,0,0
4311994LUE,0,0,0
4311994RUE,0,0,0
4311997LUE,5,5,5
4311997RUE,10,10,10
4311998LUE,6,6,6
4311998RUE,8,8,8
4311999LUE,10,10,10
4311999RUE,10,10,10
43119A4LUE,10,10,10
43119A4RUE,4,4,4
43119A5LUE,9,9,9
43119A5RUE,4,4,4
43119A6LUE,8,8,8
43119A6RUE,10,10,10
43119A8LUE,3,3,3
43119A8RUE,5,5,5
43119A9LUE,0,0,0
43119A9RUE,0,0,0
43119ABLUE,10,10,10
43119ABRUE,0,0,0
43119ADLUE,10,10,10
43119ADRUE,0,0,0
43119AKLAE,0,0,0
43119AKRAE,0,0,0
43119AQLUE,3,3,3
43119AQLUEN,0,0,0
43119AQRUE,10,10,10
43119AQRUEN,0,0,0
43119ASLUE,0,0,0
43119ASLUESR,1,1,1
43119ASRUE,0,0,0
43119ASRUESR,0,0,0
43119AWLUE,10,10,10
43119AWRUE,10,10,10
43119AYLUE,6,6,6
43119AYLUE2,9,9,9
43119AYRUE,10,10,10
43119AYRUE2,10,10,10
43119B6LUE,10,10,10
43119B6RUE,3,3,3
43119B7LUE,10,10,10
43119B7RUE,4,4,4
43119B8LUE,10,10,10
43119B8RUE,0,0,0
43119B9LAE,10,10,10
43119B9RAE,0,0,0
43119BALWE,0,0,0
43119BARWE,0,0,0
43119BDLUE,0,0,0
43119BDRUE,0,0,0
43119C4LUE,10,10,10
43119C4RUE,2,2,2
43119C5LUE,0,0,0
43119C5RUE,0,0,0
43119D1LUE,10,10,10
43119D1RUE,10,10,10
43119D2LUE,10,10,10
43119D2LUEN,0,0,0
43119D2PUESR,0,0,0
43119D2RUE,3,3,3
43119D2RUEN,7,7,7
4312003LUE,10,10,10
4312003RUE,0,0,0
4312004LUE,6,6,6
4312004RUE,10,10,10
4312005LUE,10,10,10
4312005RUE,3,3,3
4312006LUE,10,10,10
4312006RUE,10,10,10
4312007LUE,3,3,3
4312007RUE,0,0,0
4312008LUE,10,10,10
4312008RUE,10,10,10
4312009LUE,10,10,10
4312009RUE,10,10,10
4312010LUE,10,10,10
4312010LUEN,5,5,5
4312010RUE,9,9,9
4312010RUEN,8,8,8
4312011NUE,0,0,0
4312012LUE,0,0,0
4312012RUE,0,0,0
4312013LUQ,3,3,3
4312013RUQ,10,10,10
4312014LUE,10,10,10
4312014RUE,10,10,10
4312015LUE,0,0,0
4312015RUE,0,0,0
4312016LUE,10,10,10
4312016RUE,10,10,10
4312017LUE,8,8,8
4312017RUE,0,0,0
4312018LUE,10,10,10
4312018RUE,10,10,10
4312019LUE,10,10,10
4312019LUEB,0,0,0
4312019RUE,10,10,10
4312019RUEB,0,0,0
4312020LUE,10,10,10
4312020RUE,10,10,10
4312022LUE,10,10,10
4312022RUE,10,10,10
4312027LUE,10,10,10
4312027RUE,10,10,10
4312029LUE,10,10,10
4312029RUE,0,0,0
4312031LUE,0,0,0
4312031RUE,9,9,9
4312033LUQH6,0,0,0
4312033LUQH8,0,0,0
4312033NUQ,0,0,0
4312033RUQH6,0,0,0
4312033RUQH8,0,0,0
4312037LUE,9,9,9
4312037LUEB,8,8,8
4312037LUED,0,0,0
4312037LUEN,1,1,1
4312037RUE,4,4,4
4312037RUEB,10,10,10
4312037RUED,0,0,0
4312037RUEN,9,9,9
4312038LUQ,0,0,0
4312038RUQ,0,0,0
4312040LUE,10,10,10
4312040RUE,4,4,4
4312041LUE,0,0,0
4312041RUE,1,1,1
4312043LUE,10,10,10
4312043RUE,10,10,10
4312103NUE,10,10,10
4312104NUE,10,10,10
4312105NUE,10,10,10
4312106NUE,0,0,0
4312107NUE,10,10,10
4312109NWE,0,0,0
4312501LUD,0,0,0
4312501RUD,10,10,10
4312502LUD,10,10,10
4312502RUD,10,10,10
4312504LUD,10,10,10
4312504RUD,10,10,10
4312507LUD,10,10,10
4312507RUD,10,10,10
4312508LUD,0,0,0
4312508RUD,0,0,0
4312509LUD,10,10,10
4312509RUD,10,10,10
4312510LUD,9,9,9
4312510RUD,6,6,6
4312513LUD,10,10,10
4312513RUD,10,10,10
4312901LRDE,0,0,0
4312901RLDE,10,10,10
4312904LUE,10,10,10
4312904RUE,4,4,4
4312905LUQ,0,0,0
4312905RUQ,0,0,0
4312906RLDUQ,10,10,10
4314001LLDUE,10,10,10
4314003LLDUE,10,10,10
4314005LLDUE,8,8,8
4314006LUE,10,10,10
4314006RUE,10,10,10
4314007LLDUE,0,0,0
4314010LLDUE,10,10,10
4314010RLDUE,10,10,10
4331105LLDEM,3,3,3
4331105RLDEM,10,10,10
4331106LLDEMC,4,4,4
4331106RLDEMC,4,4,4
4331108LLDEMD,0,0,0
4331108LLDEMN,10,10,10
4331108RLDEMD,3,3,3
4331108RLDEMN,0,0,0
4331110LLDEM,0,0,0
4331110RLDEM,0,0,0
4331111LLDEM,10,10,10
4331111RLDEM,10,10,10
4331115LMLDEM,6,6,6
4331115LMLDEM2,8,8,8
4331115RMLDEM,9,9,9
4331115RMLDEM2,9,9,9
4331117LMLDEM,10,10,10
4331117RMLDEM,10,10,10
4331118LLDEM2,10,10,10
4331118RLDEM2,4,4,4
4331404LUE,0,0,0
4331404RUE,10,10,10
4331601L,0,0,0
4331601R,0,0,0
4331602LYU,0,0,0
4331602RYU,0,0,0
4331902LW,0,0,0
4331902RW,0,0,0
4331903LUE,10,10,10
4331903RUE,10,10,10
4331906LUE,0,0,0
4331906RUE,7,7,7
4331907LUE,10,10,10
4331907RUE,10,10,10
4331909LUE,0,0,0
4331909RUE,0,0,0
4332002LAE,9,9,9
4332002RAE,6,6,6
4401101LLD,0,0,0
4401101LLDE,10,10,10
4401101LLDM,0,0,0
4401101RLD,0,0,0
4401101RLDE,7,7,7
4401101RLDM,0,0,0
4401102LLDE,0,0,0
4401102RLDE,9,9,9
4401103LLDE,10,10,10
4401103LLDEN,10,10,10
4401103LLDERP,1,1,1
4401103RLDE,10,10,10
4401103RLDEN,10,10,10
4401107LLDE,0,0,0
4401107RLDE,0,0,0
4401108LLDE,10,10,10
4401108RLDE,4,4,4
4401111LLDEM,0,0,0
4401111RLDEM,0,0,0
4401112LLD3E,10,10,10
4401112RLD3E,10,10,10
4401114LLDE,10,10,10
4401114RLDE,3,3,3
4401115LLDE,10,10,10
4401115LLDEF,7,7,7
4401115RLDE,10,10,10
4401115RLDEF,8,8,8
4401117LLDEM,5,5,5
4401117LMLDHEM,0,0,0
4401117RLDEM,10,10,10
4401117RMLDHEM,6,6,6
4401118LLDEM1,10,10,10
4401118RLDEM1,10,10,10
4401119LLDE,6,6,6
4401119LLDEM,10,10,10
4401119LLDEMN,5,5,5
4401119RLDE,4,4,4
4401119RLDEM,10,10,10
4401119RLDEMN,10,10,10
4401121LLDEM,10,10,10
4401121RLDEM,10,10,10
4401123LLDEM,10,10,10
4401123LMLDHEM,5,5,5
4401123RLDEM,10,10,10
4401123RMLDHEM,3,3,3
4401124LLDE,10,10,10
4401124LLDHEM,0,0,0
4401124RLDE,10,10,10
4401124RLDHEM,0,0,0
4401125PXLDEM,0,0,0
4401125PXLDBEM,0,0,0
4401125PXLDEM2,0,0,0
4401125PXLDHEB,0,0,0
4401125PXLDHEM,0,0,0
4401126LLDEM,10,10,10
4401126LLDHEM,0,0,0
4401126PXLDEM,3,3,3
4401126RLDEM,10,10,10
4401126RLDHEM,0,0,0
4401127LLDEF,0,0,0
4401127RLDEF,0,0,0
4401128LLD7E,0,0,0
4401128LLD7EM,0,0,0
4401128LLDBEM,0,0,0
4401128LLDHEM,0,0,0
4401128RLD7E,0,0,0
4401128RLD7EM,0,0,0
4401128RLDBEM,0,0,0
4401128RLDHEM,0,0,0
4401129LLDEM,10,10,10
4401129LLDEMA,10,10,10
4401129RLDEM,0,0,0
4401129RLDEMA,3,3,3
4401130LLDEM,7,7,7
4401130RLDEM,2,2,2
4401131LLDEM,10,10,10
4401131LLDEMF,10,10,10
4401131RLDEM,10,10,10
4401131RLDEMF,10,10,10
4401132PXLDEM,0,0,0
4401132PXLDCEM,0,0,0
4401132PXLDEM2,0,0,0
4401132PXLDHEF,0,0,0
4401133PXLD7EA,0,0,0
4401133PXLD7M2,0,0,0
4401133PXLD7MA,0,0,0
4401133PXLDHM2,0,0,0
4401133PXLDHMA,0,0,0
4401134LLDEM,6,6,6
4401134RLDEM,3,3,3
4401135PXLDEM1,0,0,0
4401135PXLDEM2,0,0,0
4401136LLDHEM,10,10,10
4401136RLDHEM,9,9,9
4401137LLDEM,10,10,10
4401137LLDEMF,10,10,10
4401137RLDEM,10,10,10
4401137RLDEMF,10,10,10
4401138LLDEM,9,9,9
4401138LLDBEM,0,0,0
4401138LLDEMF,10,10,10
4401138RLDEM,10,10,10
4401138RLDEMF,10,10,10
4401139LLDE,0,0,0
4401139LLDEF,10,10,10
4401139LLDEM,10,10,10
4401139LLDEY,1,1,1
4401139LLDEMF,0,0,0
4401139LLDEMY,0,0,0
4401139RLDE,0,0,0
4401139RLDEF,8,8,8
4401139RLDEM,10,10,10
4401139RLDEY,9,9,9
4401139RLDEMY,10,10,10
4401140LLDEM,10,10,10
4401140RLDEM,10,10,10
4401141LLDEM,2,2,2
4401141RLDEM,10,10,10
4401142LMLDEM,10,10,10
4401142RMLDEM,10,10,10
4401143LLDEM,10,10,10
4401143RLDEM,10,10,10
4401143RLDEMRP,1,1,1
4401144LLDEM,10,10,10
4401144RLDEM,6,6,6
4401145LLDEM,10,10,10
4401145LMLDHEM,0,0,0
4401145RLDEM,4,4,4
4401145RMLDHEM,0,0,0
4401146LLDEM,9,9,9
4401146RLDEM,4,4,4
4401147PXNDAM1,0,0,0
4401147PXNDAM2,0,0,0
4401147PXNDHM1,0,0,0
4401147PXNDHM2,0,0,0
4401147PXNEBM1,0,0,0
4401147PXNEBM2,0,0,0
4401148PXLD7E1,2,2,2
4401148PXLD7E2,0,0,0
4401148PXLDHM1,0,0,0
4401148PXLDHM2,0,0,0
4401149LLDEM,10,10,10
4401149RLDEM,10,10,10
4401151LLDEM,8,8,8
4401151LMLEAN2,0,0,0
4401151RLDEM,10,10,10
4401151RMLEAN2,0,0,0
4401152LLDEM,9,9,9
4401152RLDEM,10,10,10
4401153FXLDAM1,0,0,0
4401153FXLDAM2,0,0,0
4401154FXLDEM1,0,0,0
4401154FXLDEM2,0,0,0
4401156LLDE,10,10,10
4401156LLDEM,9,9,9
4401156LLDEMRP,1,1,1
4401156LLDHE,0,0,0
4401156RLDE,4,4,4
4401156RLDEM,1,1,1
4401157LMLDEM,10,10,10
4401157RMLDEM,0,0,0
4401159LMLDAEM,0,0,0
4401159RMLDAEM,0,0,0
4401160LLDEM,10,10,10
4401160LLDEMF,9,9,9
4401160RLDEM,10,10,10
4401160RLDEMF,8,8,8
4401161LLDHEM,10,10,10
4401161RLDHEM,10,10,10
4401163LLDEM,10,10,10
4401163RLDEM,5,5,5
4401164LLDEM,10,10,10
4401164LLDEMF,8,8,8
4401164RLDEM,10,10,10
4401164RLDEMF,10,10,10
4401165LLDE,0,0,0
4401165RLDE,0,0,0
4401166LMLDHEM,10,10,10
4401166RMLDHEM,10,10,10
4401167LMLDEM,10,10,10
4401167LMLDEMN,8,8,8
4401167RMLDEM,5,5,5
4401167RMLDEMN,4,4,4
4401170LLDE,10,10,10
4401170RLDE,9,9,9
4401171LLDEM,10,10,10
4401171LLDDEM,0,0,0
4401171LMLDEM,10,10,10
4401171RLDEM,10,10,10
4401171RLDDEM,0,0,0
4401171RMLDEM,10,10,10
4401173LMLDHEM,0,0,0
4401173RMLDHEM,0,0,0
4401174LLDEM,10,10,10
4401174RLDEM,10,10,10
4401176LMLDEM,10,10,10
4401176LMLDAEM,0,0,0
4401176LMLDEM2,0,0,0
4401176RMLDEM,5,5,5
4401176RMLDAEM,0,0,0
4401176RMLDEM2,0,0,0
4401177LLDHE,10,10,10
4401177RLDHE,10,10,10
4401179LMLDEM,7,7,7
4401179RMLDEM,3,3,3
4401182LLDE,10,10,10
4401182LMLDEM,8,8,8
4401182RLDE,10,10,10
4401182RMLDEM,10,10,10
4401183PMLDAEM,0,0,0
4401184LLDEM,10,10,10
4401184RLDEM,10,10,10
4401185LLDHE,0,0,0
4401185RLDHE,0,0,0
4401186LMLDEM,10,10,10
4401186RMLDEM,10,10,10
4401189LNDE,0,0,0
4401189RNDE,0,0,0
4401191LMLDEM,10,10,10
4401191RMLDEM,4,4,4
4401195LMLDEM1,1,1,1
4401195LMLDEM2,10,10,10
4401195RMLDEM1,0,0,0
4401195RMLDEM2,10,10,10
4401196LMLDHEM,5,5,5
4401196LMLEHMN,10,10,10
4401196PMLDEM1,0,0,0
4401196RMLDHEM,9,9,9
4401196RMLEHMN,0,0,0
44011A1LLDE,10,10,10
44011A1LLDEN,10,10,10
44011A1RLDE,9,9,9
44011A1RLDEN,10,10,10
44011A2LLDHE,0,0,0
44011A2LLDHEN,0,0,0
44011A2RLDHE,10,10,10
44011A2RLDHEN,0,0,0
44011A3LMLDEM,7,7,7
44011A3RMLDEM,8,8,8
44011A4LMLDEM,7,7,7
44011A4RMLDEM,10,10,10
44011A8LMLDEM2,3,3,3
44011A8RMLDEM2,10,10,10
44011AALMLDEM2,10,10,10
44011AARMLDEM2,7,7,7
44011AELMLDEM2,2,2,2
44011AERMLDEM2,0,0,0
44011AJLMLDEM,10,10,10
44011AJRMLDEM,10,10,10
44011AMLMLDEM2,3,3,3
44011AMRMLDEM2,10,10,10
44011ASLMLDEM2,5,5,5
44011ASRMLDEM2,10,10,10
44011ATLMLEAM2,2,2,2
44011ATRMLEAM2,7,7,7
44011AWLMLDEM2,10,10,10
44011AWRMLDEM2,2,2,2
44011AXLMLDEM,0,0,0
44011AXRMLDEM,5,5,5
44011B2LLDEM6,10,10,10
44011B2RLDEM6,10,10,10
44011B3LLDE,10,10,10
44011B3LLDEMN,3,3,3
44011B3RLDE,10,10,10
44011B3RLDEMN,10,10,10
44011B4LMLDEM2,7,7,7
44011B4RMLDEM2,10,10,10
44011B6LMLDEM2,3,3,3
44011B6RMLDEM2,4,4,4
44011B7LMLDEM,5,5,5
44011B7RMLDEM,5,5,5
44011BCLMLDEM2,1,1,1
44011BCRMLDEM2,5,5,5
44011BELMLEAM2,7,7,7
44011BERMLEAM2,10,10,10
44011BHLMLDEM2,10,10,10
44011BHRMLDEM2,9,9,9
44011BJLLDHE7,10,10,10
44011BJRLDHE7,9,9,9
44011BQLMLEAM2,5,5,5
44011BQRMLEAM2,5,5,5
44011BSLLDE,7,7,7
44011BSLLDEN7,8,8,8
44011BSRLDE,4,4,4
44011BSRLDEN7,10,10,10
44011BTLLDE2,5,5,5
44011BTRLDE2,5,5,5
44011BWLMLDAEM,5,5,5
44011BWRMLDAEM,5,5,5
44011C1LMLDEM2,10,10,10
44011C1RMLDEM2,10,10,10
44011C5LMLDEM2,3,3,3
44011C5RMLDEM2,10,10,10
44011C6LMLDEM2,6,6,6
44011C6LMLEMN2,10,10,10
44011C6RMLDEM2,10,10,10
44011C6RMLEMN2,4,4,4
44011C8LMLEHM2,6,6,6
44011C8RMLEHM2,0,0,0
44011D1LMLDEM2,10,10,10
44011D1RMLDEM2,4,4,4
44011D2LMLDEM2,5,5,5
44011D2RMLDEM2,3,3,3
44011D4LMLDEM2,5,5,5
44011D4RMLDEM2,4,4,4
4401201L,10,10,10
4401201R,10,10,10
4401301LUEDR,10,10,10
4401301LUESR,0,0,0
4401301RUEDR,0,0,0
4401301RUESR,0,0,0
4401308LUE,0,0,0
4401309LUQ,0,0,0
4401309LUQSR,0,0,0
4401309RUQ,0,0,0
4401309RUQSR,0,0,0
4401310LAQ,1,1,1
4401310RAQ,0,0,0
4401311LUE,10,10,10
4401311RUE,6,6,6
4401312LUQ,0,0,0
4401312RUQ,0,0,0
4401316LLDAE,10,10,10
4401316RAQ,10,10,10
4401316RLDAE,0,0,0
4401317LAQ,10,10,10
4401317L3AQ,10,10,10
4401317RAQ,8,8,8
4401317R3AQ,10,10,10
4401319LLDAQ,0,0,0
4401319RLDAQ,9,9,9
4401328LLDAE,0,0,0
4401328RLDAE,10,10,10
4401402NUECU,10,10,10
4401402NUEY,10,10,10
4401403NUEC,0,0,0
4401403PUEVS,0,0,0
4401404NUE,10,10,10
4401405LUE,10,10,10
4401405RUE,10,10,10
4401406NUE,0,0,0
4401406NUES,10,10,10
4401406NUEY,10,10,10
4401407LAE,10,10,10
4401407LAEC,10,10,10
4401407RAE,10,10,10
4401407RAEC,10,10,10
4401408NAE,0,0,0
4401408NAEN,10,10,10
4401409NUE,7,7,7
4401410NAE,0,0,0
4401412NUE,6,6,6
4401413LAE,10,10,10
4401413RAE,10,10,10
4401415NAE,9,9,9
4401417LAE,10,10,10
4401417RAE,10,10,10
4401502LAEC,0,0,0
4401502LAEVS,0,0,0
4401502LWEC,10,10,10
4401502LWEY,8,8,8
4401502PAEVS,0,0,0
4401502RAEC,0,0,0
4401502RAEVS,10,10,10
4401502RAEY,0,0,0
4401502RWEC,3,3,3
4401502RWEY,3,3,3
4401503LAB,0,0,0
4401503LWEC,0,0,0
4401503LWEY,10,10,10
4401503RAB,0,0,0
4401503RWEC,10,10,10
4401503RWEY,0,0,0
4401504LAEC,10,10,10
4401504LAEVS,0,0,0
4401504LAEY,0,0,0
4401504PAEC,0,0,0
4401504PAEVS,0,0,0
4401504RAEC,10,10,10
4401504RAEVS,0,0,0
4401504RAEY,10,10,10
4401506LAE,10,10,10
4401506LUEC,10,10,10
4401506LWE,0,0,0
4401506RAE,10,10,10
4401506RUEC,10,10,10
4401506RWE,0,0,0
4401507LAE,10,10,10
4401507LWE,0,0,0
4401507RAE,9,9,9
4401507RWE,10,10,10
4401508LAS,0,0,0
4401508LAE,10,10,10
4401508LUEC,10,10,10
4401508RAS,0,0,0
4401508RAE,0,0,0
4401508RUEC,10,10,10
4401509LAE,5,5,5
4401509PXAE,0,0,0
4401509RAE,10,10,10
4401510LAE,10,10,10
4401510LUE,10,10,10
4401510RAE,10,10,10
4401510RUE,10,10,10
4401511LUE,10,10,10
4401511RUE,9,9,9
4401512LAE,10,10,10
4401512LUE,6,6,6
4401512RUE,10,10,10
4401601N6,0,0,0
4401603N,2,2,2
4401604LWEC,0,0,0
4401604LWEY,5,5,5
4401604RWEC,8,8,8
4401604RWEY,5,5,5
4401605LBWEC,10,10,10
4401605LBWEY,10,10,10
4401605RBWEC,10,10,10
4401605RBWEY,10,10,10
4401606L1BA,0,0,0
4401606LUEC,10,10,10
4401606LUEY,0,0,0
4401606LWEC,10,10,10
4401606LWEY,10,10,10
4401606P1BA,0,0,0
4401606PTBVC,0,0,0
4401606R1BA,10,10,10
4401606RUEC,10,10,10
4401606RUEY,0,0,0
4401606RWEC,10,10,10
4401606RWEY,0,0,0
4401608LAEY,0,0,0
4401608LUEC,10,10,10
4401608RAEY,0,0,0
4401608RUEC,10,10,10
4401611LAQ,6,6,6
4401611RAQ,10,10,10
4401612LUE,0,0,0
4401612RUE,0,0,0
4401613LAQ,0,0,0
4401613RAQ,9,9,9
4401614LAE,10,10,10
4401614RAE,10,10,10
4401615LAE,10,10,10
4401615RAE,7,7,7
4401617LAE,0,0,0
4401617RAE,0,0,0
4401618LAE,0,0,0
4401618RAE,0,0,0
4401619LAE,7,7,7
4401619RAE,10,10,10
4401621LAQ,10,10,10
4401621RAQ,5,5,5
4401622LAE,4,4,4
4401622RAE,9,9,9
4401623NUE,0,0,0
4401625LUE,10,10,10
4401625RUE,3,3,3
4401901L,0,0,0
4401901R,0,0,0
4401902L,0,0,0
4401903L,0,0,0
4401903LAE,8,8,8
4401903R,0,0,0
4401903RAE,3,3,3
4401903RRP,1,1,1
4401904LU,0,0,0
4401904RU,0,0,0
4401905LCRU,0,0,0
4401905LU,10,10,10
4401905PUEVC,0,0,0
4401905PUEVS,4,4,4
4401905RCRU,0,0,0
4401905RU,10,10,10
4401910LUE,10,10,10
4401910LUEDR,10,10,10
4401910LUESR,10,10,10
4401910PXBECR,0,0,0
4401910PXBEDR,0,0,0
4401910PXBESR,0,0,0
4401910RUE,10,10,10
4401910RUEDR,0,0,0
4401910RUESR,0,0,0
4401913LUECR,0,0,0
4401913LUEYR,0,0,0
4401913RUECR,0,0,0
4401913RUEYR,0,0,0
4401914LUE,2,2,2
4401914RUE,10,10,10
4401915FUEC,0,0,0
4401915FUEDR,0,0,0
4401915FUES,0,0,0
4401915LUEDR,4,4,4
4401915LUESR,0,0,0
4401915RUEDR,10,10,10
4401915RUESR,0,0,0
4401916LUEBR,0,0,0
4401916LUEYR,0,0,0
4401917LUE,0,0,0
4401917RUE,0,0,0
4401918LUECR,0,0,0
4401918LUESR,8,8,8
4401918RUECR,10,10,10
4401918RUESR,8,8,8
4401919LUE,10,10,10
4401919P3U,0,0,0
4401919P3UCS,0,0,0
4401919P4U,0,0,0
4401919RUE,5,5,5
4401920LUE,1,1,1
4401920RUE,0,0,0
4401921LUE,10,10,10
4401921RUE,10,10,10
4401922LUQ,10,10,10
4401922RUQ,0,0,0
4401923LUE,3,3,3
4401923LUER,0,0,0
4401923LUESR,0,0,0
4401923RUE,0,0,0
4401923RUER,2,2,2
4401923RUESR,10,10,10
4401924LUE,10,10,10
4401924RUE,10,10,10
4401926LAE,0,0,0
4401926LUE,10,10,10
4401926RAE,0,0,0
4401926RUE,10,10,10
4401927LUE,10,10,10
4401927RUE,0,0,0
4401928LUE,10,10,10
4401928PXUE,0,0,0
4401928RUE,10,10,10
4401929LUE,0,0,0
4401929RUE,7,7,7
4401930LUECR,0,0,0
4401930LUESR,0,0,0
4401930RUECR,10,10,10
4401930RUESR,0,0,0
4401931PXBCR,0,0,0
4401932FCUECR,0,0,0
4401932FCUES,0,0,0
4401932FCUESR,0,0,0
4401933LUE,0,0,0
4401933RUE,0,0,0
4401934LUE,4,4,4
4401934PXUE,0,0,0
4401934RUE,10,10,10
4401935FXUEV,0,0,0
4401936LUE,0,0,0
4401936PXBEVCR,0,0,0
4401936PXBEVS,0,0,0
4401936PXBEVSR,0,0,0
4401936RUE,0,0,0
4401937LBECR,0,0,0
4401937LUE,6,6,6
4401937RBECR,0,0,0
4401937RUE,0,0,0
4401939LUE,0,0,0
4401939RUE,10,10,10
